src_bytes,class
46,normal
0,anomaly
0,anomaly
44,normal
216,normal
0,anomaly
0,anomaly
312,normal
0,anomaly
0,anomaly
260,normal
251,normal
8,anomaly
0,anomaly
210,normal
334,normal
44,normal
0,anomaly
8,anomaly
0,anomaly
297,normal
210,normal
227,normal
199,normal
1502,normal
286,normal
0,anomaly
0,anomaly
0,anomaly
314,normal
0,anomaly
0,anomaly
200,normal
204,normal
0,anomaly
1915,normal
12983,normal
147,normal
0,anomaly
299,normal
0,anomaly
0,anomaly
244,normal
316,normal
0,anomaly
351,normal
0,anomaly
0,anomaly
0,anomaly
246,normal
0,anomaly
268,normal
210,normal
0,anomaly
19,normal
0,anomaly
0,anomaly
48,normal
207,normal
44,normal
0,anomaly
283,normal
0,anomaly
6,anomaly
233,normal
255,normal
0,anomaly
316,normal
0,anomaly
0,anomaly
1290,normal
0,anomaly
0,anomaly
520,anomaly
45,normal
46,normal
48,normal
0,anomaly
147,normal
266,normal
0,anomaly
211,normal
894,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,normal
1032,anomaly
0,normal
0,anomaly
145,normal
8,anomaly
353,normal
221,normal
0,anomaly
45,normal
338,normal
146,normal
0,anomaly
8,anomaly
0,anomaly
238,normal
0,anomaly
0,anomaly
45,normal
0,anomaly
311,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
38,normal
390,normal
45,normal
0,anomaly
43,normal
8,anomaly
0,anomaly
8,anomaly
0,anomaly
0,anomaly
321,normal
8,anomaly
0,anomaly
221,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
11895,normal
298,normal
306,normal
0,anomaly
0,anomaly
12,normal
244,normal
0,anomaly
45,normal
965,normal
2194619,normal
295,normal
222,normal
147,normal
45,normal
162,normal
211,normal
1907,normal
18,anomaly
2635,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
46,normal
0,normal
1,anomaly
0,anomaly
298,normal
206,normal
0,anomaly
284,normal
0,anomaly
0,anomaly
204,normal
292,normal
30,normal
0,anomaly
292,normal
250,normal
15722,normal
0,anomaly
28,anomaly
324,normal
0,anomaly
243,normal
1460,normal
0,anomaly
0,anomaly
0,anomaly
303,normal
44,normal
0,normal
45,normal
0,normal
0,anomaly
1,anomaly
740,normal
0,anomaly
338,normal
1534,normal
1032,anomaly
1081,normal
78,normal
46,normal
64,normal
8,anomaly
740,normal
1,anomaly
10,normal
226,normal
204,normal
45,normal
0,anomaly
2077,normal
1,anomaly
0,anomaly
0,anomaly
0,anomaly
1030,normal
309,normal
46,normal
0,anomaly
0,anomaly
0,anomaly
259,normal
495,normal
0,anomaly
46,normal
299,normal
306,normal
0,anomaly
280,normal
2194619,normal
5891,normal
0,anomaly
105,normal
0,anomaly
0,anomaly
0,anomaly
44,normal
0,anomaly
611,normal
2143,normal
1874,normal
0,anomaly
0,anomaly
0,anomaly
44,normal
0,anomaly
151,normal
228,normal
2094,normal
1370,normal
54540,anomaly
105,normal
1473,normal
154,normal
0,anomaly
0,anomaly
223,normal
0,anomaly
8,anomaly
11430,normal
0,anomaly
0,anomaly
217,normal
0,anomaly
1032,anomaly
0,anomaly
221,normal
306,normal
1032,anomaly
954,normal
0,anomaly
0,anomaly
0,anomaly
328,normal
0,anomaly
0,anomaly
0,anomaly
291,normal
110,normal
332,normal
0,anomaly
89,normal
0,anomaly
0,normal
2932,normal
0,anomaly
239,normal
301,normal
8,anomaly
236,normal
18,anomaly
0,anomaly
46,normal
1821,normal
0,anomaly
0,anomaly
213,normal
212,normal
201,normal
0,anomaly
35,normal
1,anomaly
317,normal
8,anomaly
0,anomaly
0,anomaly
307,normal
0,anomaly
59,normal
294,normal
344,normal
0,anomaly
0,anomaly
309,normal
0,anomaly
0,anomaly
0,anomaly
190,normal
3019,normal
200,normal
0,anomaly
0,anomaly
848,normal
8,anomaly
0,anomaly
8,normal
282,normal
0,anomaly
8,anomaly
1232,anomaly
240,normal
214,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
247,normal
46,normal
226,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
8,anomaly
0,anomaly
218,normal
295,normal
240,normal
213,normal
9,normal
1339,normal
1567,anomaly
0,anomaly
220,normal
0,anomaly
194,normal
0,anomaly
8,anomaly
0,anomaly
214,normal
0,anomaly
0,anomaly
0,anomaly
1101,normal
0,anomaly
372,normal
0,anomaly
63,normal
0,anomaly
234,normal
0,anomaly
337,normal
5891,normal
1254,anomaly
260,normal
0,anomaly
0,normal
312,normal
46,normal
224,normal
0,anomaly
308,normal
46,normal
0,anomaly
0,anomaly
252,normal
159,normal
0,anomaly
0,anomaly
221,normal
296,normal
0,anomaly
211,normal
248,normal
43,normal
184,normal
1032,anomaly
219,normal
1032,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
28,anomaly
0,anomaly
7,normal
224,normal
324,normal
328,normal
234,normal
296,normal
146,normal
8,anomaly
1,anomaly
0,anomaly
334,normal
35,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
46,normal
291,normal
331,normal
0,anomaly
0,anomaly
0,anomaly
985,normal
54060,anomaly
323,normal
0,anomaly
2276,normal
520,anomaly
54540,anomaly
1,anomaly
0,anomaly
0,normal
0,anomaly
45,normal
567,normal
350,normal
0,anomaly
304,normal
240,normal
0,anomaly
1032,anomaly
1,anomaly
0,anomaly
0,anomaly
8,anomaly
105,normal
205,normal
194,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
48,normal
1032,anomaly
0,anomaly
0,anomaly
169,normal
0,anomaly
192,normal
0,anomaly
197,normal
852,normal
0,anomaly
209,normal
602,normal
0,anomaly
867,normal
832,normal
0,anomaly
0,anomaly
466,normal
30,normal
225,normal
8,anomaly
28,anomaly
0,anomaly
884,normal
234,normal
246,anomaly
0,anomaly
8,anomaly
0,anomaly
0,anomaly
0,anomaly
303,normal
0,anomaly
355,normal
0,anomaly
1,anomaly
17,normal
10044,normal
0,anomaly
43,normal
0,anomaly
0,normal
0,anomaly
368,normal
171,normal
1032,anomaly
18,anomaly
0,normal
233,normal
215,normal
44,normal
43,normal
0,normal
0,anomaly
0,anomaly
105,normal
0,anomaly
44,normal
8,anomaly
0,anomaly
228,normal
0,anomaly
238,normal
0,anomaly
218,normal
1032,anomaly
219,normal
0,anomaly
261,normal
0,anomaly
3745,normal
244,normal
45,normal
1032,anomaly
201,normal
235,normal
256,normal
42,normal
1032,anomaly
0,anomaly
309,normal
0,anomaly
253,normal
46,normal
1,anomaly
171,normal
0,anomaly
0,anomaly
0,anomaly
127,normal
271,normal
298,normal
0,anomaly
0,anomaly
0,anomaly
43,normal
224,normal
95,normal
0,anomaly
0,anomaly
325,normal
231,normal
0,anomaly
224,normal
341,normal
192,normal
5133876,anomaly
4316,normal
0,anomaly
0,normal
207,normal
243,normal
0,anomaly
45,normal
0,anomaly
0,anomaly
264,normal
0,anomaly
567,normal
226,normal
230,normal
7,normal
335,normal
233,normal
520,anomaly
0,normal
216,normal
244,normal
0,anomaly
1722,normal
0,anomaly
0,anomaly
209,normal
325,normal
146,normal
44,normal
288,normal
216,normal
245,normal
0,anomaly
516,normal
768,normal
44,normal
220,normal
0,anomaly
344,normal
211,normal
516,normal
0,anomaly
0,anomaly
284,normal
213,normal
0,anomaly
516,normal
0,anomaly
317,normal
0,anomaly
245,normal
0,anomaly
1022,normal
0,anomaly
1533,normal
310,normal
174,normal
38,normal
0,anomaly
313,normal
0,anomaly
19,normal
0,anomaly
1032,anomaly
0,anomaly
44,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
0,anomaly
0,normal
52,normal
0,anomaly
182,normal
0,anomaly
331,normal
520,anomaly
301,normal
199,normal
45,normal
1489,normal
0,anomaly
78,normal
0,anomaly
281,normal
0,normal
5319,normal
234,normal
0,anomaly
0,anomaly
1,anomaly
0,anomaly
261,normal
0,anomaly
1,anomaly
0,anomaly
0,anomaly
516,normal
54540,anomaly
215,anomaly
313,normal
0,anomaly
1201,normal
0,anomaly
0,anomaly
9178,normal
0,anomaly
0,anomaly
1032,anomaly
0,anomaly
18,anomaly
0,anomaly
317,normal
147,normal
208,normal
0,anomaly
383,normal
258,normal
0,anomaly
0,anomaly
0,anomaly
1,anomaly
1687,normal
8,anomaly
516,normal
0,anomaly
0,anomaly
0,anomaly
147,normal
45,normal
281,normal
727,normal
1711,normal
95,normal
216,normal
43,normal
226,normal
0,anomaly
0,anomaly
8,anomaly
215,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
102,normal
0,anomaly
1032,anomaly
313,normal
0,anomaly
0,anomaly
0,anomaly
287,normal
0,anomaly
0,anomaly
45,normal
0,anomaly
242,normal
0,anomaly
5929,normal
0,anomaly
0,anomaly
294,normal
309,normal
322,normal
0,anomaly
0,anomaly
363,normal
796,normal
0,normal
199,normal
0,anomaly
0,anomaly
8,anomaly
308,normal
3227,normal
44,anomaly
0,anomaly
616,normal
236,normal
0,anomaly
0,anomaly
0,anomaly
361,normal
0,anomaly
0,anomaly
42,normal
0,anomaly
1482,normal
202,normal
147,normal
0,anomaly
105,normal
46,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
1,anomaly
1032,anomaly
0,anomaly
0,anomaly
147,normal
315,normal
0,anomaly
336,normal
0,normal
44,normal
239,normal
44,normal
0,anomaly
0,anomaly
307,normal
287,normal
29,normal
233,normal
0,anomaly
316,normal
0,anomaly
0,normal
213,normal
8,anomaly
0,anomaly
0,anomaly
0,anomaly
46,normal
0,normal
224,normal
0,anomaly
0,anomaly
0,anomaly
1192,normal
306,normal
339,normal
0,anomaly
220,normal
0,anomaly
0,anomaly
1,anomaly
207,normal
0,anomaly
0,anomaly
1032,anomaly
0,anomaly
8,anomaly
10,normal
0,anomaly
0,anomaly
0,anomaly
43,normal
259,normal
1136,normal
1032,anomaly
218,normal
0,anomaly
43,normal
1506,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
1438,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
44,normal
46,normal
233,normal
222,normal
1263,anomaly
44,normal
0,anomaly
321,normal
0,anomaly
147,normal
224,normal
0,anomaly
283,normal
249,normal
285,normal
1199,normal
0,anomaly
0,anomaly
46,normal
0,anomaly
1,anomaly
342,normal
313,normal
0,anomaly
1,anomaly
8,anomaly
0,anomaly
236,normal
54540,anomaly
226,normal
0,anomaly
0,anomaly
0,anomaly
321,normal
1790,normal
54540,anomaly
0,anomaly
43,normal
5133876,anomaly
0,anomaly
1228,normal
0,anomaly
0,anomaly
203,normal
0,anomaly
145,normal
0,anomaly
220,normal
294,normal
298,normal
45,normal
0,normal
146,normal
0,anomaly
301,normal
0,anomaly
201,normal
0,normal
0,anomaly
0,anomaly
0,anomaly
332,normal
155,normal
4316,normal
18,anomaly
44,normal
637,normal
233,normal
46,normal
0,normal
285,normal
155,normal
46,normal
0,anomaly
0,anomaly
45,normal
0,normal
0,anomaly
1576,normal
0,anomaly
304,normal
147,normal
0,anomaly
306,normal
0,anomaly
54540,anomaly
0,anomaly
0,anomaly
0,anomaly
238,normal
2068,normal
208,normal
229,normal
0,anomaly
211,normal
235,normal
0,anomaly
206,normal
0,anomaly
225,normal
195,normal
1,anomaly
20,normal
212,normal
0,anomaly
8,anomaly
0,anomaly
54540,anomaly
0,anomaly
237,normal
226,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
44,normal
0,anomaly
0,anomaly
45,normal
1199,anomaly
210,normal
307,normal
0,anomaly
213,normal
848,normal
567,normal
0,anomaly
0,anomaly
356,normal
517,normal
0,anomaly
2061,normal
0,anomaly
46,normal
8,anomaly
219,normal
59,normal
10,normal
191,normal
0,anomaly
0,anomaly
191,normal
313,normal
1032,anomaly
1032,anomaly
312,normal
252,normal
1044,normal
203,normal
43,normal
0,anomaly
1,anomaly
0,anomaly
272,normal
33,normal
0,anomaly
19,normal
0,anomaly
1,anomaly
0,anomaly
220,normal
205,normal
182,normal
212,normal
8,anomaly
295,normal
364,normal
288,normal
295,normal
0,anomaly
30,normal
0,anomaly
10,normal
0,anomaly
225,normal
0,anomaly
334,anomaly
1502,normal
0,anomaly
879,normal
340,normal
8,anomaly
0,anomaly
0,anomaly
309,normal
0,anomaly
0,anomaly
219,normal
43,normal
0,anomaly
8,anomaly
381,normal
0,anomaly
0,anomaly
42,normal
212,normal
0,anomaly
45,normal
54540,anomaly
0,anomaly
242,normal
0,anomaly
175337,normal
1,anomaly
45,normal
190,normal
225,normal
1333,normal
43,normal
252,normal
344,normal
44,normal
0,anomaly
1445,normal
357,normal
224,normal
54540,anomaly
0,anomaly
1228,anomaly
217,normal
334,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
105,normal
225,normal
0,anomaly
278,normal
0,anomaly
0,anomaly
0,anomaly
247,normal
44,normal
44,normal
147,normal
334,anomaly
0,normal
1046,normal
0,anomaly
220,normal
224,normal
564,normal
252,normal
1796,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
8,anomaly
0,anomaly
0,normal
0,anomaly
0,anomaly
0,anomaly
311,normal
0,anomaly
0,anomaly
0,normal
305,normal
3394,normal
248,normal
8,anomaly
1344,normal
0,anomaly
1363,normal
0,anomaly
0,anomaly
0,anomaly
217,normal
0,anomaly
0,anomaly
0,anomaly
413,normal
0,anomaly
243,normal
45,normal
0,anomaly
175337,normal
0,anomaly
754,normal
208,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
15377,normal
275,normal
147,normal
215,normal
792,normal
0,anomaly
308,normal
343,normal
95,normal
222,normal
0,anomaly
0,anomaly
1239,normal
357,normal
0,anomaly
219,normal
239,normal
1032,anomaly
78,normal
1032,anomaly
371,normal
46,normal
516,normal
1340,normal
256,normal
146,normal
0,anomaly
2628,anomaly
0,anomaly
0,anomaly
0,anomaly
985,normal
0,anomaly
0,anomaly
217,normal
44,normal
0,anomaly
200,normal
0,normal
347,normal
0,anomaly
1032,anomaly
334,anomaly
8,anomaly
0,anomaly
262,normal
0,normal
1,anomaly
46,normal
165,normal
45,normal
0,anomaly
227,normal
0,anomaly
567,normal
0,normal
44,normal
195,normal
0,anomaly
218,normal
105,normal
194,normal
5,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
459,normal
308,normal
45,normal
0,anomaly
0,anomaly
326,normal
1032,anomaly
0,normal
334,anomaly
42,normal
325,normal
204,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
45,normal
0,anomaly
1032,anomaly
237,normal
193,normal
0,anomaly
20,anomaly
1250,anomaly
8,anomaly
225,normal
235,normal
289,normal
641,normal
211,normal
0,anomaly
244,normal
0,anomaly
37,normal
0,normal
8,anomaly
0,anomaly
0,anomaly
0,anomaly
0,normal
0,anomaly
0,anomaly
0,normal
8,anomaly
295,normal
2194619,normal
43,normal
0,anomaly
520,anomaly
206,normal
338,normal
0,anomaly
265,normal
0,anomaly
1480,anomaly
0,anomaly
0,anomaly
1,anomaly
8,anomaly
0,anomaly
204,normal
0,anomaly
1430,normal
0,anomaly
2168,normal
5891,normal
194,normal
12165,normal
1442,normal
0,anomaly
44,normal
44,normal
0,anomaly
283,normal
43,normal
8,anomaly
105,normal
0,normal
8,anomaly
0,anomaly
7,normal
147,normal
312,normal
224,normal
960,normal
0,normal
2335,normal
1175,normal
7162,normal
0,anomaly
46,normal
11,normal
0,anomaly
224,normal
216,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
45,normal
210,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
214,normal
78,normal
314,normal
371,normal
330,normal
281,normal
0,anomaly
8,anomaly
105,normal
8,anomaly
254,normal
826,normal
356,normal
0,anomaly
105,normal
0,anomaly
1286,normal
0,anomaly
0,anomaly
0,anomaly
1,anomaly
211,normal
245,normal
313,normal
259,normal
0,anomaly
227,normal
45260,anomaly
2571,normal
0,anomaly
1,anomaly
0,anomaly
0,anomaly
45,normal
241,normal
0,anomaly
287,normal
0,anomaly
18,anomaly
0,anomaly
264,normal
209,normal
288,normal
0,anomaly
183,normal
0,anomaly
0,anomaly
232,normal
0,anomaly
0,anomaly
0,anomaly
275,normal
0,anomaly
1032,anomaly
28,anomaly
278,normal
45,normal
0,anomaly
342,normal
232,normal
238,normal
311,normal
207,normal
0,anomaly
930,normal
0,anomaly
797,normal
0,anomaly
37,normal
313,normal
0,anomaly
0,anomaly
0,anomaly
64,normal
334,anomaly
0,anomaly
0,anomaly
245,normal
0,anomaly
258,normal
234,normal
211,normal
0,anomaly
0,anomaly
74,normal
325,normal
0,anomaly
0,anomaly
305,normal
0,normal
347,normal
0,anomaly
0,anomaly
0,anomaly
5891,normal
12,normal
0,anomaly
0,normal
205,normal
0,anomaly
214,normal
147,normal
0,anomaly
1032,anomaly
2194620,normal
291,normal
212,normal
0,anomaly
0,anomaly
205,normal
201,normal
4,anomaly
0,normal
198,normal
0,anomaly
288,normal
105,normal
0,anomaly
322,normal
1339,normal
224,normal
1032,anomaly
0,normal
0,anomaly
238,normal
0,anomaly
213,normal
309,normal
234,normal
0,anomaly
363,normal
33,normal
0,anomaly
68,normal
7940,normal
87,normal
0,anomaly
0,anomaly
6,normal
0,anomaly
42,normal
0,anomaly
8,anomaly
0,anomaly
246,normal
0,anomaly
2890,normal
375,normal
0,anomaly
0,anomaly
1480,anomaly
2194619,normal
0,anomaly
324,normal
207,anomaly
0,anomaly
0,anomaly
43,normal
770,normal
196,normal
0,anomaly
147,normal
0,anomaly
145,normal
12324,normal
0,anomaly
28,anomaly
226,normal
520,anomaly
0,anomaly
315,normal
40,normal
44,normal
1376,normal
0,anomaly
1032,anomaly
0,anomaly
0,anomaly
0,anomaly
248,normal
0,anomaly
249,normal
28,anomaly
9311,normal
0,anomaly
228,normal
253,normal
0,anomaly
0,anomaly
1032,anomaly
46,normal
0,anomaly
0,anomaly
300,normal
0,anomaly
316,normal
35,normal
224,normal
54540,anomaly
4539,normal
0,anomaly
1,anomaly
0,anomaly
0,anomaly
4753,normal
3450,normal
0,anomaly
0,anomaly
895,normal
229,normal
0,anomaly
0,anomaly
147,normal
1,anomaly
0,normal
6932,normal
35,normal
278,normal
0,anomaly
245,normal
501760,normal
0,anomaly
0,anomaly
28,anomaly
415,normal
219,normal
501760,normal
977,normal
0,anomaly
1032,anomaly
212,normal
0,anomaly
370,normal
1,anomaly
309,normal
44,normal
1111,normal
1556,normal
652,normal
0,anomaly
196,normal
45,normal
0,anomaly
0,anomaly
335,normal
0,anomaly
225,normal
46,normal
680,normal
0,anomaly
0,anomaly
520,anomaly
556,normal
1032,anomaly
0,anomaly
520,anomaly
42,normal
306,normal
29,normal
266,normal
275,normal
0,normal
1504,normal
197,normal
1,anomaly
0,anomaly
0,normal
300,normal
0,anomaly
761,normal
748,normal
213,normal
113,normal
192,normal
0,anomaly
224,normal
46,normal
0,anomaly
35,normal
331,normal
235,normal
194,normal
2194619,normal
380,normal
306,normal
42,normal
0,anomaly
0,anomaly
287,normal
223,normal
43,normal
0,anomaly
0,anomaly
193,normal
0,normal
232,normal
2645,normal
0,anomaly
0,anomaly
270,normal
0,anomaly
209,normal
239,normal
45,normal
334,normal
146,normal
28,anomaly
333,normal
199,normal
224,normal
0,anomaly
223,normal
965,normal
0,anomaly
0,anomaly
748,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
761,normal
0,anomaly
293,normal
208,normal
0,anomaly
348,normal
37,normal
269,normal
0,anomaly
327,normal
0,anomaly
0,anomaly
0,normal
44,normal
0,anomaly
8,anomaly
0,normal
30,normal
0,anomaly
105,normal
1954,normal
1743,normal
44,normal
189,normal
0,anomaly
217,normal
0,anomaly
0,anomaly
222,normal
108,normal
45,normal
0,anomaly
286,normal
278,normal
0,anomaly
209,normal
271,normal
641,normal
756,normal
229,normal
0,anomaly
0,anomaly
783,normal
2290,normal
281,normal
0,anomaly
147,normal
591,normal
218,normal
13180,normal
71,normal
0,anomaly
92,normal
1111,normal
297,normal
334,anomaly
230,normal
0,normal
52,normal
0,anomaly
229,normal
1,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
329,normal
296,normal
190,normal
0,anomaly
0,anomaly
142,normal
0,anomaly
0,anomaly
0,anomaly
30,normal
241,normal
45,normal
215,normal
0,anomaly
8,normal
1032,anomaly
0,anomaly
46,normal
0,anomaly
45,normal
219,normal
200,normal
1032,anomaly
8,anomaly
44,normal
46,normal
1191,normal
0,anomaly
0,anomaly
0,anomaly
321,normal
261,normal
213,normal
0,anomaly
202,normal
54540,anomaly
0,anomaly
1,anomaly
48,normal
0,normal
315,normal
977,normal
46,normal
283,normal
0,anomaly
0,anomaly
205,normal
0,anomaly
0,anomaly
1,anomaly
225,normal
37,normal
30,normal
241,normal
10606,normal
147,normal
0,anomaly
215,normal
0,anomaly
0,anomaly
95,normal
122,normal
255,normal
0,anomaly
0,anomaly
0,anomaly
1,anomaly
0,anomaly
0,anomaly
201,normal
330,normal
105,normal
0,anomaly
44,normal
858,normal
350,normal
0,anomaly
520,anomaly
1290,normal
0,anomaly
206,normal
1240,normal
8,anomaly
0,anomaly
0,anomaly
350,normal
146,normal
810,normal
249,normal
296,normal
8,anomaly
0,normal
280,normal
1578,normal
176,normal
254,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
249,normal
127,normal
1032,anomaly
46,normal
520,anomaly
316,normal
8,anomaly
200,normal
270,normal
208,normal
7,normal
0,anomaly
8,anomaly
207,normal
0,anomaly
18,anomaly
312,normal
33,normal
42,normal
8,anomaly
1,anomaly
648,normal
1354,normal
0,anomaly
235,normal
42,normal
0,anomaly
932,normal
335,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
268,normal
147,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
329,normal
45,normal
302,normal
296,normal
247,normal
836,normal
0,anomaly
161,normal
43,normal
0,anomaly
0,anomaly
44,normal
8,anomaly
18,anomaly
225,normal
34,normal
0,anomaly
0,anomaly
105,normal
0,anomaly
0,anomaly
0,anomaly
251,normal
0,anomaly
0,anomaly
288,normal
0,anomaly
0,normal
0,anomaly
250,normal
315,normal
0,anomaly
0,anomaly
0,anomaly
253,normal
44,normal
222,normal
46,normal
238,normal
0,anomaly
323,normal
44,normal
8,anomaly
0,anomaly
0,anomaly
220,normal
289,normal
206,normal
8,anomaly
8,normal
0,anomaly
0,anomaly
1363,normal
246,normal
333,normal
217,normal
0,anomaly
45,normal
0,anomaly
0,anomaly
8,anomaly
0,anomaly
1032,normal
44,normal
8,anomaly
105,normal
0,anomaly
4539,normal
0,anomaly
48,normal
0,normal
293,normal
45,normal
236,normal
1,anomaly
0,anomaly
0,anomaly
679,normal
265,normal
0,anomaly
46,normal
0,normal
8,anomaly
0,anomaly
205,normal
1013,normal
286,normal
0,anomaly
236,normal
0,anomaly
64,normal
145,normal
0,anomaly
44,normal
147,normal
206,normal
30,normal
0,anomaly
0,anomaly
2194619,normal
0,anomaly
223,normal
210,normal
283,normal
297,normal
910,normal
0,anomaly
642,normal
1837,normal
266,normal
1490,normal
42,normal
0,anomaly
