duration,protocol_type,flag,src_bytes,dst_bytes,logged_in,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class
0,tcp,SF,225,309,1,1,1,0,0,0,0,1,0,0,153,255,1,0,0.01,0.03,0,0,0,0,normal
0,tcp,S0,0,0,0,139,23,1,1,0,0,0.17,0.05,0,255,14,0.05,0.05,0,0,1,1,0,0,anomaly
0,tcp,SF,205,365,1,17,17,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,S0,0,0,0,49,5,1,1,0,0,0.1,0.12,0,255,5,0.02,0.09,0,0,1,1,0,0,anomaly
0,tcp,S0,0,0,0,244,4,1,1,0,0,0.02,0.05,0,255,4,0.02,0.05,0,0,1,1,0,0,anomaly
0,tcp,SF,213,1415,1,2,7,0,0,0,0,1,0,0.29,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,157,38299,1,1,1,0,0,0,0,1,0,0,102,255,1,0,0.01,0.02,0,0,0,0,normal
0,tcp,REJ,0,0,0,1,1,0,0,1,1,1,0,0,255,5,0.02,0.06,0,0,0.53,0,0.05,1,normal
0,tcp,S0,0,0,0,146,16,1,1,0,0,0.11,0.05,0,255,20,0.08,0.06,0,0,1,1,0,0,anomaly
0,tcp,SF,255,31700,1,13,14,0,0,0,0,1,0,0.14,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,250,293,1,23,26,0,0,0,0,1,0,0.12,200,255,1,0,0,0.02,0,0,0,0,normal
0,tcp,S0,0,0,0,192,14,1,1,0,0,0.07,0.06,0,255,9,0.04,0.07,0,0,1,1,0,0,anomaly
0,tcp,SF,295,993,1,30,31,0.03,0.03,0,0.03,1,0,0.06,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,275,316,1,9,11,0,0,0,0,1,0,0.18,140,255,1,0,0.01,0.01,0,0,0,0,normal
0,tcp,S0,0,0,0,205,15,1,1,0,0,0.07,0.06,0,255,15,0.06,0.06,0,0,1,1,0,0,anomaly
0,tcp,SF,766,286,1,1,1,0,0,0,0,1,0,0,1,145,1,0,1,0.01,0,0.01,0,0,normal
0,tcp,S0,0,0,0,105,11,1,1,0,0,0.1,0.08,0,255,11,0.04,0.06,0,0,1,1,0,0,anomaly
0,tcp,SF,198,175,1,16,16,0,0,0,0,1,0,0,16,255,1,0,0.06,0.02,0,0,0,0,normal
0,tcp,S0,0,0,0,146,16,1,1,0,0,0.11,0.06,0,255,12,0.05,0.06,0,0,1,1,0,0,anomaly
0,tcp,SF,223,436,1,1,15,0,0,0,0,1,0,0.2,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,S0,0,0,0,231,3,1,1,0,0,0.01,0.06,0,255,3,0.01,0.06,0,0,1,1,0,0,anomaly
0,tcp,SF,837,335,1,1,1,0,0,0,0,1,0,0,92,132,0.38,0.05,0.01,0.02,0,0,0,0,normal
0,tcp,S0,0,0,0,135,11,1,1,0,0,0.08,0.06,0,255,16,0.06,0.07,0,0,1,1,0,0,anomaly
0,tcp,S0,0,0,0,61,15,1,1,0,0,0.25,0.07,0,255,56,0.22,0.03,0.02,0,1,1,0,0,anomaly
0,tcp,SF,960,0,1,2,2,0,0,0,0,1,0,0,53,60,0.47,0.08,0.47,0.03,0,0,0,0,normal
0,tcp,REJ,0,0,0,132,19,0,0,1,1,0.14,0.06,0,255,19,0.07,0.07,0,0,0,0,1,1,anomaly
0,tcp,S0,0,0,0,141,13,1,1,0,0,0.09,0.06,0,255,13,0.05,0.06,0,0,1,1,0,0,anomaly
0,tcp,S0,0,0,0,47,10,1,1,0,0,0.21,0.13,0,255,19,0.07,0.09,0,0,1,1,0,0,anomaly
0,icmp,SF,8,0,0,1,44,0,0,0,0,1,0,1,1,5,1,0,1,0.4,0,0,0,0,anomaly
0,tcp,REJ,0,0,0,253,17,0,0,1,1,0.07,0.06,0,255,17,0.07,0.07,0,0,0,0,1,1,anomaly
0,udp,SF,44,137,0,65,145,0,0,0,0,1,0,0.01,255,244,0.96,0.01,0,0,0,0,0,0,normal
0,tcp,REJ,0,0,0,114,4,0,0,1,1,0.04,0.08,0,255,4,0.02,0.07,0,0,0,0,1,1,anomaly
0,tcp,SF,335,8275,1,5,5,0,0,0,0,1,0,0,41,255,1,0,0.02,0.04,0.02,0,0,0,normal
7999,udp,SF,147,105,0,1,1,0,0,0,0,1,0,0,255,2,0.01,0.74,1,0,0,0,0,0,normal
0,tcp,S0,0,0,0,231,18,1,1,0,0,0.08,0.06,0,255,3,0.01,0.07,0,0,1,1,0,0,anomaly
0,tcp,SF,231,988,1,17,18,0,0,0,0,1,0,0.11,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,REJ,0,0,0,1,1,0,0,1,1,1,0,0,30,255,1,0,0.03,0.23,0,0,1,1,normal
0,tcp,S0,0,0,0,112,13,1,1,0,0,0.12,0.05,0,168,13,0.08,0.06,0.01,0,1,1,0,0,anomaly
0,tcp,SF,310,392,1,1,2,0,0,0,0,1,0,1,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,307,1203,1,17,27,0,0,0,0,1,0,0.19,255,255,1,0,0,0,0,0,0,0,normal
5300,udp,SF,147,105,0,1,1,0,0,0,0,1,0,0,255,2,0.01,0.57,0.95,0,0,0,0,0,normal
0,tcp,S0,0,0,0,291,14,1,1,0,0,0.05,0.05,0,255,14,0.05,0.05,0,0,1,1,0,0,anomaly
0,tcp,REJ,0,0,0,182,1,0.02,0,0.95,1,0.01,1,0,255,1,0,0.74,0,0,0.01,0,0.69,1,anomaly
0,icmp,SF,181,0,0,2,1,0,0,0,0,0.5,1,0,255,118,0.46,0.01,0.58,0,0,0,0,0,normal
0,udp,SF,45,134,0,67,147,0,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,341,250,1,9,16,0,0,0,0,1,0,0.12,154,255,1,0,0.01,0.02,0,0,0,0,normal
0,tcp,SF,641,0,0,2,2,0,0,0,0,1,0,0,255,105,0.41,0.02,0.41,0,0,0,0,0,normal
1,tcp,SF,1917,366,1,1,3,0,0,0,0,1,0,1,66,63,0.95,0.03,0.02,0,0,0,0,0,normal
2,udp,SF,105,147,0,2,2,0,0,0,0,1,0,0,255,224,0.88,0.01,0.01,0,0,0,0,0,normal
0,tcp,SF,223,2117,1,10,10,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,345,326,1,12,12,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,icmp,SF,8,0,0,1,38,0,0,0,0,1,0,1,1,60,1,0,1,0.52,0,0,0,0,anomaly
0,tcp,S0,0,0,0,244,11,1,1,0,0,0.05,0.06,0,255,11,0.04,0.08,0,0,1,1,0,0,anomaly
0,icmp,SF,564,0,0,2,2,0,0,0,0,1,0,0,2,2,1,0,1,0,0,0,0,0,anomaly
21,tcp,SF,89,345,1,1,1,0,0,0,0,1,0,0,255,1,0,0.02,0,0,0,0,0,0,anomaly
6,tcp,SF,3077,337,1,1,1,0,0,0,0,1,0,0,224,172,0.64,0.02,0,0.01,0,0,0,0,normal
15,tcp,SF,0,4,0,1,1,0,0,0,0,1,0,0,10,10,1,0,0.1,0,0,0,0,0,normal
0,tcp,SF,324,1299,1,5,9,0,0,0,0,1,0,0.33,22,255,1,0,0.05,0.05,0,0,0,0,normal
0,tcp,REJ,0,0,0,494,1,0.08,0,0.89,1,0,0.95,0,255,1,0,0.91,0,0,0.08,0,0.92,1,anomaly
0,tcp,RSTR,0,0,0,1,1,0,0,1,1,1,0,0,255,1,0,0.38,0.74,0,0,0,0.74,1,anomaly
0,tcp,REJ,0,0,0,510,1,0.22,0,0.78,1,0,1,0,255,1,0,1,0,0,0.23,0,0.77,1,anomaly
0,tcp,RSTR,0,0,0,1,1,0,0,1,1,1,0,0,255,1,0,0.27,0.54,0,0,0,0.54,1,anomaly
0,tcp,SF,216,6329,1,32,32,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,S0,0,0,0,150,8,1,1,0,0,0.05,0.06,0,255,3,0.01,0.06,0,0,1,1,0,0,anomaly
0,tcp,S0,0,0,0,2,2,1,1,0,0,1,0,0,255,55,0.22,0.04,0,0,1,1,0,0,anomaly
0,tcp,S0,0,0,0,174,2,1,1,0,0,0.01,0.07,0,255,2,0.01,0.07,0,0,1,1,0,0,anomaly
159,tcp,SF,205,308,1,1,17,0,0,0,0,1,0,0.29,3,255,1,0,0.33,0.04,0,0,0,0,normal
0,tcp,SF,293,1875,1,11,11,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,S0,0,0,0,244,18,1,1,0,0,0.07,0.07,0,255,18,0.07,0.09,0,0,1,1,0,0,anomaly
0,tcp,S0,0,0,0,238,2,1,1,0,0,0.01,0.07,0,255,2,0.01,0.07,0,0,1,1,0,0,anomaly
0,tcp,REJ,0,0,0,398,1,0,0,1,1,0,0.52,0,255,1,0,0.52,1,0,0,0,1,1,anomaly
0,tcp,SF,1001,276,1,1,3,0,0,0,0,1,0,1,50,189,0.86,0.06,0.02,0.01,0,0,0,0,normal
0,tcp,S0,0,0,0,239,4,1,1,0,0,0.02,0.07,0,255,4,0.02,0.08,0,0,1,1,0,0,anomaly
28,tcp,SF,1538,4152,1,1,1,0,0,0,0,1,0,0,240,53,0.22,0.03,0,0,0,0,0,0,normal
0,tcp,SF,204,7203,1,14,14,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,678,329,1,1,2,0,0,0,0,1,0,1,255,95,0.37,0.03,0,0,0,0,0,0,normal
0,tcp,SF,200,253,1,7,7,0,0,0,0,1,0,0,7,255,1,0,0.14,0.01,0,0,0,0,normal
0,tcp,SF,751,332,1,1,1,0,0,0,0,1,0,0,215,107,0.5,0.03,0,0,0,0,0,0,normal
0,tcp,SF,1363,0,0,19,19,0,0,0,0,1,0,0,159,69,0.43,0.03,0.43,0,0,0,0,0,normal
0,tcp,SF,323,1085,1,8,8,0,0,0,0,1,0,0,69,255,1,0,0.01,0.03,0,0,0,0,normal
0,tcp,S0,0,0,0,62,18,1,1,0,0,0.29,0.06,0,255,18,0.07,0.05,0,0,1,1,0,0,anomaly
58,tcp,SF,2672,325,1,1,3,0,0,0,0,1,0,0.67,123,145,0.65,0.02,0.01,0.01,0,0,0,0,normal
63,tcp,SF,237,406,1,1,1,0,0,0,0,1,0,0,4,255,1,0,0.25,0.02,0,0,0,0,normal
0,icmp,SF,8,0,0,1,45,0,0,0,0,1,0,1,1,79,1,0,1,0.51,0,0,0,0,anomaly
0,tcp,S0,0,0,0,246,5,1,1,0,0,0.02,0.06,0,255,8,0.03,0.05,0,0,1,1,0,0,anomaly
0,tcp,S0,0,0,0,265,12,1,1,0,0,0.05,0.06,0,255,12,0.05,0.08,0,0,1,1,0,0,anomaly
25,tcp,SF,287,903,1,1,1,0,0,0,0,1,0,0,251,56,0.22,0.02,0,0,0,0,0,0,normal
0,tcp,SF,231,767,1,6,6,0,0,0,0,1,0,0,156,255,1,0,0.01,0.02,0,0,0,0,normal
0,tcp,SF,491,0,0,1,1,0,0,0,0,1,0,0,255,116,0.45,0.01,0.45,0,0,0.01,0,0,normal
0,tcp,SF,285,9998,1,7,7,0,0,0,0,1,0,0,11,255,1,0,0.09,0.01,0,0,0,0,normal
0,tcp,REJ,0,0,0,2,1,0,0,1,1,0.5,1,0,255,1,0,0.91,0.9,0,0,0,0.9,1,anomaly
0,tcp,SF,211,24786,1,19,19,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,253,520,1,3,3,0,0,0,0,1,0,0,35,255,1,0,0.03,0.04,0,0,0,0,normal
0,tcp,S0,0,0,0,70,17,0.97,1,0.03,0,0.24,0.09,0,255,47,0.18,0.04,0.02,0,1,1,0,0,anomaly
0,icmp,SF,30,0,0,1,1,0,0,0,0,1,0,0,34,90,0.97,0.06,0.97,0.33,0,0,0,0,normal
0,icmp,SF,36,0,0,1,1,0,0,0,0,1,0,0,73,10,0.14,0.07,0.14,0,0,0,0,0,normal
0,tcp,SF,228,2676,1,33,34,0,0,0,0,1,0,0.06,94,255,1,0,0.01,0.02,0.01,0,0,0,normal
21,tcp,RSTR,0,0,0,1,1,0,0,1,1,1,0,0,255,1,0,1,1,0,0,0,1,1,anomaly
0,tcp,SF,354,449,1,19,19,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,S0,0,0,0,221,5,1,1,0,0,0.02,0.06,0,255,16,0.06,0.07,0,0,1,1,0,0,anomaly
0,tcp,SF,228,609,1,2,16,0,0,0,0,1,0,0.31,31,255,1,0,0.03,0.01,0,0,0,0,normal
1,tcp,SF,9,139,0,2,1,0,0,0,0,0.5,1,0,248,15,0.06,0.02,0,0,0,0,0,0,normal
0,tcp,SF,286,933,1,34,35,0,0,0,0,1,0,0.06,81,255,1,0,0.01,0.03,0,0.01,0,0,normal
0,tcp,S1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,normal
0,tcp,SF,896,333,1,1,1,0,0,0,0,1,0,0,64,168,0.62,0.11,0.02,0.01,0,0,0,0,normal
0,tcp,S0,0,0,0,236,19,1,1,0,0,0.08,0.07,0,255,19,0.07,0.08,0,0,1,1,0,0,anomaly
0,tcp,SF,229,280,1,2,2,0,0,0,0,1,0,0,228,255,1,0,0,0.01,0,0,0,0,normal
0,tcp,SF,220,190,1,5,5,0,0,0,0,1,0,0,36,255,1,0,0.03,0.02,0,0,0,0,normal
6,tcp,SF,1123,329,1,1,2,0,0,0,0,1,0,1,44,32,0.73,0.07,0.02,0,0,0,0,0,normal
0,tcp,S0,0,0,0,268,6,1,1,0,0,0.02,0.05,0,255,6,0.02,0.05,0,0,1,1,0,0,anomaly
0,tcp,SF,196,391,1,7,9,0,0,0,0,1,0,0.33,69,255,1,0,0.01,0.04,0,0.01,0.01,0.01,normal
0,tcp,S0,0,0,0,222,11,1,1,0,0,0.05,0.07,0,255,11,0.04,0.1,0,0,1,1,0,0,anomaly
0,tcp,SF,237,3119,1,7,7,0,0,0,0,1,0,0,46,255,1,0,0.02,0.02,0,0,0,0,normal
0,tcp,SF,228,3734,1,3,3,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,369,14721,1,4,22,0,0,0,0,1,0,0.18,194,255,1,0,0.01,0.01,0,0,0,0,normal
0,tcp,SF,166,2308,1,1,2,0,0,0,0,1,0,1,50,255,1,0,0.02,0.06,0,0,0,0,normal
0,tcp,SF,309,1109,1,12,12,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,S0,0,0,0,115,10,1,1,0,0,0.09,0.06,0,255,10,0.04,0.06,0,0,1,1,0,0,anomaly
0,tcp,SF,301,8513,1,7,7,0,0,0,0,1,0,0,140,255,1,0,0.01,0.02,0.01,0,0,0,normal
0,tcp,SF,348,277,1,2,2,0,0,0,0,1,0,0,141,255,1,0,0.01,0.07,0,0,0,0,normal
0,tcp,SF,244,8932,1,12,12,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,S0,0,0,0,124,4,1,1,0,0,0.03,0.06,0,255,1,0,0.07,0,0,1,1,0,0,anomaly
0,tcp,REJ,0,0,0,266,17,0,0,1,1,0.06,0.06,0,255,17,0.07,0.08,0,0,0,0,1,1,anomaly
0,tcp,S0,0,0,0,263,22,1,1,0,0,0.08,0.05,0,255,22,0.09,0.05,0,0,1,1,0,0,anomaly
0,tcp,SF,249,8163,1,14,16,0,0,0,0,1,0,0.19,128,255,1,0,0.01,0.04,0,0,0,0,normal
0,tcp,REJ,0,0,0,221,6,0,0,1,1,0.03,0.06,0,255,6,0.02,0.07,0,0,0,0,1,1,anomaly
3924,udp,SF,146,105,0,1,1,0,0,0,0,1,0,0,255,1,0,0.78,0.97,0,0,0,0,0,normal
0,tcp,SF,223,347,1,12,12,0,0,0,0,1,0,0,76,255,1,0,0.01,0.02,0,0,0,0,normal
0,tcp,REJ,0,0,0,130,5,0,0,1,1,0.04,0.08,0,255,5,0.02,0.07,0,0,0,0,1,1,anomaly
0,tcp,SF,195,319,1,16,16,0,0,0,0,1,0,0,72,255,1,0,0.01,0.02,0,0,0,0,normal
0,tcp,S0,0,0,0,85,6,1,1,0,0,0.07,0.06,0,255,18,0.07,0.07,0,0,1,1,0,0,anomaly
0,udp,SF,45,70,0,120,120,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,normal
0,tcp,SF,229,5103,1,7,16,0,0,0,0,1,0,0.25,95,255,1,0,0.01,0.02,0,0,0,0,normal
0,tcp,S0,0,0,0,53,15,1,1,0,0,0.28,0.08,0,255,59,0.23,0.03,0.01,0,1,1,0,0,anomaly
0,tcp,REJ,0,0,0,269,5,0,0,1,1,0.02,0.06,0,255,5,0.02,0.07,0,0,0,0,1,1,anomaly
0,tcp,S0,0,0,0,234,6,1,1,0,0,0.03,0.06,0,255,7,0.03,0.07,0,0,1,1,0,0,anomaly
0,tcp,REJ,0,0,0,1,1,0,0,1,1,1,0,0,1,249,1,0,1,0.06,0,0,1,0.95,normal
0,tcp,SF,284,292,1,7,7,0,0,0,0,1,0,0,22,255,1,0,0.05,0.04,0,0,0,0,normal
10,tcp,SF,243,191,1,2,2,0.5,0.5,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,S0,0,0,0,269,5,1,1,0,0,0.02,0.06,0,255,5,0.02,0.08,0,0,1,1,0,0,anomaly
0,tcp,RSTR,0,0,0,1,1,0,0,1,1,1,0,0,255,1,0,0.76,0.76,0,0,0,0.75,1,anomaly
0,tcp,S0,0,0,0,26,5,1,1,0,0,0.19,0.15,0,255,63,0.25,0.02,0.01,0,1,1,0,0,anomaly
0,tcp,SF,232,3390,1,5,40,0,0,0,0,1,0,0.1,33,255,1,0,0.03,0.01,0,0,0,0,normal
0,udp,SF,1,0,0,159,9,0,0,0,0,0.06,0.04,0,255,9,0.04,0.05,1,0,0,0,0,0,anomaly
0,tcp,REJ,0,0,0,136,14,0,0,1,1,0.1,0.06,0,255,14,0.05,0.05,0,0,0,0,1,1,anomaly
0,icmp,SF,1032,0,0,511,511,0,0,0,0,1,0,0,255,95,0.37,0.1,0.37,0,0,0,0,0,anomaly
0,tcp,S0,0,0,0,98,1,1,1,0,0,0.01,0.06,0,255,1,0,0.07,0,0,1,1,0,0,anomaly
0,tcp,REJ,0,0,0,104,2,0,0,1,1,0.02,0.08,0,79,2,0.03,0.1,0.01,0,0,0,1,1,anomaly
0,udp,SF,516,4,0,375,375,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,normal
0,tcp,SF,148,292,1,1,1,0,0,0,0,1,0,0,3,255,1,0,0.33,0.04,0.33,0.01,0,0,normal
0,tcp,REJ,0,0,0,118,5,0,0,1,1,0.04,0.07,0,255,5,0.02,0.08,0,0,0,0,1,1,anomaly
0,tcp,SF,299,1792,1,10,31,0,0,0,0,1,0,0.13,84,255,1,0,0.01,0.06,0,0,0,0,normal
0,tcp,REJ,0,0,0,389,1,0.09,0,0.9,1,0,1,0,255,1,0,1,0,0,0.11,0,0.89,1,anomaly
0,tcp,SF,746,336,1,2,1,0,0,0,0,0.5,1,0,255,143,0.56,0.02,0,0,0,0,0,0,normal
0,udp,SF,34,88,0,1,4,0,0,0,0,1,0,0.75,255,237,0.93,0.01,0,0,0,0,0,0,normal
0,icmp,SF,78,0,0,12,3,0,0,0,0,0.25,0.17,0,255,9,0.04,0.01,0.04,0,0,0,0,0,normal
0,tcp,S0,0,0,0,118,10,1,1,0,0,0.08,0.06,0,255,10,0.04,0.05,0,0,1,1,0,0,anomaly
12,tcp,SF,7045,0,1,2,2,0,0,0,0,1,0,0,2,46,1,0,1,0.04,0,0.02,0,0,anomaly
0,tcp,SF,192,0,0,1,1,0,0,0,0,1,0,0,61,30,0.16,0.07,0.16,0.07,0,0,0,0,normal
1,tcp,SF,1084,327,1,1,3,0,0,0,0,1,0,1,255,132,0.52,0.05,0,0,0.01,0,0,0,normal
0,tcp,REJ,0,0,0,2,1,0,0,1,1,0.5,1,0,255,1,0,0.26,0.19,0,0.33,0,0.2,1,anomaly
0,udp,SF,44,137,0,67,147,0,0,0,0,1,0,0.01,255,254,1,0.01,0,0,0,0,0,0,normal
0,tcp,S0,0,0,0,141,13,1,1,0,0,0.09,0.06,0,255,13,0.05,0.05,0,0,1,1,0,0,anomaly
0,tcp,SF,207,1925,1,17,22,0,0,0,0,1,0,0.14,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,247,1342,1,9,9,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,icmp,SF,8,0,0,1,37,0,0,0,0,1,0,1,2,64,1,0,1,0.5,0,0,0,0,anomaly
21767,tcp,RSTR,1,0,0,2,2,0,0,1,1,1,0,0,255,2,0.01,0.73,1,0,0,0,1,1,anomaly
0,tcp,S0,0,0,0,144,15,1,1,0,0,0.1,0.06,0,255,3,0.01,0.08,0,0,1,1,0,0,anomaly
0,tcp,SF,332,4219,1,3,3,0,0,0,0,1,0,0,97,255,1,0,0.01,0.04,0,0,0,0,normal
0,tcp,S0,0,0,0,232,1,1,1,0,0,0,0.06,0,255,1,0,0.07,0,0,1,1,0,0,anomaly
0,tcp,S0,0,0,0,226,6,1,1,0,0,0.03,0.06,0,255,6,0.02,0.07,0,0,1,1,0,0,anomaly
0,tcp,SF,361,370,1,4,4,0,0,0,0,1,0,0,26,255,1,0,0.04,0.01,0,0,0,0,normal
0,tcp,SF,268,970,1,2,2,0,0,0,0,1,0,0,56,255,1,0,0.02,0.05,0,0,0,0,normal
0,tcp,SF,177,5159,1,7,16,0,0,0,0,1,0,0.12,255,239,0.94,0.01,0,0,0,0,0,0,normal
0,tcp,SF,4539,0,1,19,19,0,0,0,0,1,0,0,26,84,0.96,0.08,0.96,0.04,0,0,0,0,normal
0,tcp,SF,232,2698,1,3,11,0,0,0,0,1,0,0.27,255,244,0.96,0.02,0,0,0,0,0,0,normal
0,tcp,REJ,0,0,0,260,20,0,0,1,1,0.08,0.07,0,255,20,0.08,0.07,0,0,0,0,1,1,anomaly
0,tcp,SF,298,8774,1,8,9,0,0,0,0,1,0,0.22,41,255,1,0,0.02,0.01,0,0,0,0,normal
0,tcp,REJ,0,0,0,1,1,0,0,1,1,1,0,0,23,29,1,0,0.04,0.14,0,0,1,1,normal
0,udp,SF,46,138,0,7,87,0,0,0,0,1,0,0.02,255,254,1,0.01,0,0,0,0,0,0,normal
0,icmp,SF,1032,0,0,511,511,0,0,0,0,1,0,0,255,96,0.38,0.02,0.38,0,0.02,0,0,0,anomaly
0,tcp,S0,0,0,0,155,18,1,1,0,0,0.12,0.07,0,255,18,0.07,0.07,0,0,1,1,0,0,anomaly
31,tcp,SF,1453,4152,1,1,1,0,0,0,0,1,0,0,192,50,0.26,0.02,0.01,0,0,0,0,0,normal
0,tcp,REJ,0,0,0,511,1,0,0,0,1,0,0,0,239,201,0.84,0.01,0,0,0,0,0.84,1,normal
0,tcp,S0,0,0,0,45,10,1,1,0,0,0.22,0.09,0,255,20,0.08,0.08,0,0,1,1,0,0,anomaly
0,tcp,SF,305,1171,1,18,18,0,0,0,0,1,0,0,18,255,1,0,0.06,0.03,0,0,0,0,normal
3,tcp,SF,1018,330,1,1,3,0,0,0,0,1,0,1,170,161,0.68,0.04,0.01,0.01,0,0,0,0,normal
0,tcp,SF,329,337,1,11,11,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,icmp,SF,78,0,0,2,1,0,0,0,0,0.5,1,0,255,6,0.02,0.01,0.02,0,0,0,0,0,normal
0,tcp,REJ,0,0,0,140,10,0,0,1,1,0.07,0.06,0,255,5,0.02,0.06,0,0,0,0,1,1,anomaly
0,udp,SF,33,0,0,3,14,0,0,0,0,1,0,0.29,203,15,0.05,0.03,0.05,0.13,0,0,0,0,normal
1,tcp,SF,1292,369,1,1,3,0,0,0,0,1,0,1,53,183,0.92,0.04,0.02,0.02,0,0,0,0,normal
0,icmp,SF,8,0,0,1,20,0,0,0,0,1,0,1,1,83,1,0,1,0.51,0,0,0,0,anomaly
0,udp,SF,44,118,0,112,111,0,0,0,0,0.99,0.02,0,255,254,1,0.01,0,0,0,0,0,0,normal
0,tcp,SF,213,6593,1,8,8,0,0,0,0,1,0,0,8,255,1,0,0.12,0.02,0,0,0,0,normal
0,udp,SF,41,73,0,183,183,0,0,0,0,1,0,0,255,229,0.9,0.01,0,0,0,0,0,0,normal
0,icmp,SF,1032,0,0,101,101,0,0,0,0,1,0,0,255,101,0.4,0.02,0.4,0,0,0,0,0,anomaly
0,udp,SF,44,72,0,115,115,0,0,0,0,1,0,0,255,175,0.69,0.01,0,0,0,0,0,0,normal
0,tcp,REJ,0,0,0,1,1,0,0,1,1,1,0,0,103,97,0.94,0.03,0.01,0,0,0,0.94,1,normal
0,tcp,SF,240,422,1,8,8,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,S0,0,0,0,300,20,1,1,0,0,0.07,0.06,0,255,18,0.07,0.05,0,0,1,1,0,0,anomaly
0,tcp,S0,0,0,0,118,17,1,1,0,0,0.14,0.06,0,255,12,0.05,0.06,0,0,1,1,0,0,anomaly
0,tcp,SF,312,124,1,3,18,0,0,0,0,1,0,0.28,68,255,1,0,0.01,0.02,0,0,0.01,0.01,normal
0,tcp,SF,54540,8314,1,2,2,0,0,0,0,1,0,0,39,39,1,0,0.03,0,0,0,0,0,anomaly
0,tcp,S0,0,0,0,2,3,0.5,0.33,0,0,1,0,0.67,62,70,1,0,0.03,0.03,0.03,0.03,0,0,normal
0,tcp,S0,0,0,0,253,5,1,1,0,0,0.02,0.06,0,255,20,0.08,0.07,0,0,1,1,0,0,anomaly
0,icmp,SF,520,0,0,257,257,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,anomaly
0,tcp,SF,173,11889,1,6,6,0,0,0,0,1,0,0,136,136,1,0,0.01,0,0,0,0,0,normal
0,tcp,REJ,0,0,0,1,1,0,0,1,1,1,0,0,4,237,1,0,0.25,0.21,0,0,1,0.76,normal
0,tcp,REJ,0,0,0,264,12,0,0,1,1,0.05,0.07,0,255,12,0.05,0.08,0,0,0,0,1,1,anomaly
0,tcp,SF,963,325,1,1,1,0,0,0,0,1,0,0,195,162,0.67,0.03,0.01,0.01,0,0.01,0,0,normal
0,tcp,S0,0,0,0,10,9,0.9,1,0,0,0.9,0.2,0,9,10,1,0,0.11,0.2,1,0.9,0,0,anomaly
0,tcp,SF,229,1402,1,16,33,0,0,0,0,1,0,0.06,255,255,1,0,0.01,0,0,0,0,0,normal
0,tcp,SF,247,492,1,12,13,0,0,0,0,1,0,0.15,117,215,1,0,0.01,0.03,0,0,0,0,normal
0,udp,SF,42,42,0,7,12,0,0,0,0,1,0,0.25,21,21,1,0,0.05,0,0,0,0,0,normal
0,tcp,SF,3909,0,0,4,4,0,0,0,0,1,0,0,4,91,1,0,1,0.02,0,0,0,0,normal
0,tcp,SF,10073,0,0,15,15,0,0,0,0,1,0,0,207,69,0.33,0.03,0.33,0,0,0,0,0,normal
0,tcp,SF,749,0,0,7,7,0,0,0,0,1,0,0,255,72,0.28,0.03,0.28,0,0,0,0,0,normal
