src_bytes,dst_bytes,class
207,1350,normal
0,0,anomaly
0,0,normal
8,0,anomaly
233,2593,normal
44,44,normal
0,0,anomaly
90,2832,normal
207,0,anomaly
238,9257,normal
215,863,normal
0,0,anomaly
41,126,normal
46,81,normal
274,313,normal
263,3625,normal
8,0,anomaly
263,1630,normal
0,0,anomaly
0,0,anomaly
18,0,anomaly
214,860,normal
0,0,anomaly
0,0,normal
0,0,anomaly
0,0,anomaly
59,0,normal
212,882,normal
0,0,anomaly
54540,8314,anomaly
100,0,anomaly
0,0,anomaly
318,1002,normal
0,0,anomaly
1521,368,normal
176,497,normal
0,0,anomaly
42,42,normal
0,0,anomaly
0,0,anomaly
242,13278,normal
8,0,anomaly
0,0,anomaly
244,976,normal
228,6860,normal
2972,371,normal
105,146,normal
0,0,anomaly
327,1817,normal
0,0,anomaly
208,1187,normal
0,0,anomaly
44,76,normal
340,649,normal
0,0,anomaly
3482,0,normal
146,105,normal
794,330,normal
304,3222,normal
0,0,anomaly
0,0,normal
232,1707,normal
0,0,anomaly
12,0,normal
10,35,normal
215,12884,normal
147,0,normal
217,5399,normal
0,0,anomaly
301,18376,normal
201,926,normal
10389,0,normal
1113,370,normal
184,1831,normal
34,34,normal
54540,8314,anomaly
176,460,normal
0,0,anomaly
8,0,anomaly
295,1688,normal
332,12343,normal
0,0,anomaly
0,0,anomaly
257,7143,normal
0,0,anomaly
249,1154,normal
313,1404,normal
1,0,anomaly
219,2828,normal
2462,332,normal
43,132,normal
367,3200,normal
832,0,anomaly
0,0,anomaly
0,0,anomaly
46,46,normal
44,44,normal
1207,333,normal
198,3534,normal
516,4,normal
300,4142,normal
242,753,normal
1032,0,anomaly
0,0,anomaly
8,0,anomaly
0,0,anomaly
54540,8314,anomaly
248,575,normal
334,0,anomaly
334,0,anomaly
258,1955,normal
301,747,normal
516,4,normal
1032,0,anomaly
0,0,anomaly
334,277,normal
0,0,anomaly
800,329,normal
0,0,anomaly
0,0,anomaly
0,0,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
8,0,anomaly
126,179,anomaly
0,0,anomaly
0,0,anomaly
296,1053,normal
0,0,anomaly
520,0,anomaly
0,0,anomaly
203,1745,normal
105,146,normal
145,105,normal
1,0,anomaly
0,0,anomaly
641,0,normal
3690,0,normal
350,1183,normal
0,0,anomaly
0,0,anomaly
147,105,normal
213,1108,normal
209,1861,normal
0,0,anomaly
681,391,normal
748,0,normal
257,0,normal
45,76,normal
46,80,normal
224,1551,normal
0,0,anomaly
241,245,normal
0,0,anomaly
0,0,anomaly
44,71,normal
0,0,anomaly
36,96,normal
0,0,anomaly
282,2469,normal
0,0,anomaly
385,361,normal
0,0,anomaly
0,0,anomaly
183,0,normal
0,0,anomaly
0,0,anomaly
516,4,normal
105,145,normal
214,5200,normal
44,75,normal
87,129,normal
235,370,normal
196,1344,normal
0,0,anomaly
213,14050,normal
78,0,normal
209,1433,normal
0,0,anomaly
1,0,anomaly
0,0,anomaly
0,0,anomaly
1212,336,normal
5133876,0,anomaly
282,3062,normal
0,0,anomaly
318,1378,normal
302,1869,normal
0,0,normal
100,0,anomaly
2137,328,normal
0,0,anomaly
76,1188,normal
1,0,anomaly
8,0,normal
0,0,anomaly
16787,0,normal
0,0,anomaly
306,2507,normal
1375,332,normal
212,11836,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
221,276,normal
306,541,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
2087,331,normal
0,0,anomaly
217,4459,normal
2232,334,normal
0,0,anomaly
0,0,anomaly
42,42,normal
1479,4145,normal
273,3145,normal
292,6669,normal
0,0,anomaly
0,0,anomaly
3775,0,normal
0,0,anomaly
920,331,normal
218,6329,normal
0,0,anomaly
1159,402,normal
216,1660,normal
0,0,normal
246,266,normal
0,0,anomaly
334,0,anomaly
0,0,anomaly
8,0,anomaly
222,660,normal
216,330,normal
0,0,anomaly
0,0,normal
0,0,anomaly
0,0,anomaly
0,0,normal
325,1817,normal
1480,0,anomaly
4539,0,normal
0,0,anomaly
44,73,normal
46,46,normal
211,2081,normal
221,13125,normal
0,0,anomaly
0,0,anomaly
217,312,normal
978,331,normal
1419,329,normal
260,9981,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
8,0,anomaly
1247,365,normal
0,0,anomaly
1032,0,anomaly
0,0,anomaly
0,0,anomaly
520,0,anomaly
0,0,anomaly
6601,0,normal
13,0,normal
343,585,normal
1898,364,normal
0,0,anomaly
520,0,anomaly
1032,0,anomaly
0,0,anomaly
297,901,normal
520,0,anomaly
290,863,normal
0,0,anomaly
0,0,anomaly
0,0,normal
0,0,anomaly
0,0,anomaly
1,0,anomaly
293,128,normal
44,72,normal
306,937,normal
848,342,normal
9,141,normal
226,245,normal
0,0,anomaly
0,0,anomaly
204880,332,normal
242,406,normal
0,0,anomaly
641,0,normal
2565,30547,normal
0,0,anomaly
1032,0,anomaly
295,1397,normal
42,84,normal
0,0,anomaly
8,0,anomaly
0,0,anomaly
0,0,anomaly
289,10913,normal
8,0,anomaly
0,0,normal
0,0,anomaly
324,2702,normal
0,0,anomaly
0,0,normal
0,0,normal
320,1054,normal
553,2413,normal
45,110,normal
0,0,anomaly
0,0,anomaly
343,5109,normal
0,0,anomaly
1480,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
2194619,0,normal
43,76,normal
241,934,normal
228,31614,normal
233,2943,normal
309,3222,normal
926,330,normal
242,774,normal
0,0,anomaly
0,0,anomaly
0,0,normal
312,6533,normal
44,161,normal
2092,363,normal
12,0,normal
295,559,normal
145,105,normal
274,12922,normal
0,0,anomaly
281,8525,normal
0,0,anomaly
8,0,anomaly
0,0,anomaly
230,744,normal
35,51,normal
0,0,anomaly
45,45,normal
233,1651,normal
0,0,anomaly
0,0,anomaly
2652,337,normal
105,146,normal
0,0,anomaly
1032,0,anomaly
339,19790,normal
2194619,0,normal
2570,373,normal
146,105,normal
8,0,anomaly
0,0,anomaly
0,0,normal
42,121,normal
0,0,anomaly
0,0,anomaly
0,0,normal
0,0,anomaly
266,2424,normal
304,30973,normal
0,0,anomaly
299,3200,normal
224,2051,normal
0,0,normal
156,6139,normal
30,0,normal
0,0,anomaly
0,0,anomaly
158,4049,normal
239,655,normal
42,102,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
214,660,normal
520,0,anomaly
0,0,anomaly
0,0,anomaly
222,397,normal
0,0,anomaly
2250,332,normal
213,20669,normal
0,0,anomaly
28,0,anomaly
8,0,anomaly
0,0,anomaly
0,0,anomaly
1,0,anomaly
214,9673,normal
260,2354,normal
8,0,anomaly
326,1691,normal
0,0,anomaly
0,0,normal
1032,0,anomaly
1032,0,anomaly
0,0,anomaly
12,0,normal
146,0,normal
45,45,normal
201,798,normal
0,0,anomaly
8,0,anomaly
1765,327,normal
848,334,normal
937,373,normal
0,0,anomaly
950,479,normal
0,0,anomaly
0,0,anomaly
352,3326,normal
203,4267,normal
1295,375,normal
259,4567,normal
0,0,anomaly
7321,0,normal
3245,399,normal
638,337,normal
1188,333,normal
0,0,anomaly
0,0,anomaly
30,0,normal
881,329,normal
0,0,normal
210,1537,normal
288,4136,normal
200,526,normal
0,0,anomaly
382,526,normal
210,1313,normal
1,0,anomaly
0,0,anomaly
0,0,anomaly
44,44,normal
214,306,normal
0,0,anomaly
0,0,anomaly
214,2280,normal
0,0,anomaly
1019,360,normal
238,1484,normal
1032,0,anomaly
0,0,normal
221,791,normal
0,0,anomaly
0,0,anomaly
187,14664,normal
44,126,normal
0,0,anomaly
0,0,anomaly
167,8159,normal
0,0,anomaly
334,0,anomaly
92884,328,normal
0,0,normal
190,622,normal
0,0,anomaly
2516,324,normal
1436,337,normal
162,37895,normal
46,128,normal
0,0,anomaly
234,10012,normal
229,268,normal
413,8801,normal
0,0,anomaly
666,328,normal
105,2307,normal
197,818,normal
1,0,anomaly
331,281,normal
0,0,anomaly
0,0,anomaly
44,44,normal
320,3978,normal
197,204,normal
174,1581,normal
1376,0,normal
1,0,anomaly
0,0,anomaly
321,2006,normal
0,0,anomaly
215,602,normal
258,310,normal
279,276,normal
0,0,anomaly
250,600,normal
0,0,anomaly
291,6895,normal
0,0,anomaly
950,2551,anomaly
0,0,anomaly
1,0,anomaly
182,0,normal
152,5476,normal
1830,0,normal
54540,8314,anomaly
0,0,anomaly
346,4291,normal
0,0,anomaly
0,0,normal
236,313,normal
1032,0,anomaly
352,376,normal
292,23238,normal
45,127,normal
0,0,anomaly
229,472,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
294,1600,normal
308,1075,normal
0,133,anomaly
0,0,anomaly
45,128,normal
232,3222,normal
175,1856,normal
146,105,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
46,133,normal
8,0,anomaly
520,0,anomaly
1,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
1688,410,normal
218,904,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
43,74,normal
0,0,anomaly
232,9533,normal
0,0,anomaly
0,0,anomaly
201,0,normal
0,0,normal
0,0,anomaly
0,0,anomaly
8,0,anomaly
12,0,normal
288,421,normal
343,16123,normal
0,0,anomaly
316,2676,normal
10,37,normal
0,0,anomaly
245,0,normal
250,790,normal
145,105,normal
1139,0,normal
0,0,anomaly
0,0,anomaly
33,0,normal
0,0,anomaly
119,6449,normal
42,70,normal
230,613,normal
192,0,normal
0,0,anomaly
1,0,anomaly
164,30881,normal
28,0,anomaly
46,134,normal
233,766,normal
0,0,anomaly
105,145,normal
0,0,anomaly
16787,0,normal
0,0,anomaly
209,577,normal
314,3749,normal
0,0,anomaly
42,42,normal
147,105,normal
0,0,anomaly
937,333,normal
45,133,normal
199,1246,normal
165,4475,normal
45,80,normal
0,0,anomaly
306,3862,normal
334,4530,normal
285,2942,normal
0,0,anomaly
0,0,anomaly
54540,8314,anomaly
325,717,normal
0,0,anomaly
234,1212,normal
44,84,normal
8,0,anomaly
334,0,anomaly
0,0,anomaly
216,384,normal
0,0,anomaly
0,0,anomaly
1,0,anomaly
0,0,anomaly
0,0,anomaly
1032,0,anomaly
210,2769,normal
5013,0,normal
26408,0,normal
0,0,normal
337,1173,normal
1,0,anomaly
44,42,normal
0,0,normal
0,0,anomaly
319,177,normal
8,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
350,13336,normal
244,2353,normal
0,0,anomaly
8,0,anomaly
0,0,anomaly
1032,0,anomaly
691,24668,normal
0,0,anomaly
224,296,normal
24,77,normal
0,0,anomaly
0,0,anomaly
1,0,anomaly
0,0,anomaly
8,0,anomaly
0,0,anomaly
43,68,normal
0,0,anomaly
216,1448,normal
218,1719,normal
224,296,normal
0,0,anomaly
261,834,normal
221,1651,normal
1322,334,normal
0,0,anomaly
202,5200,normal
947,323,normal
285,32099,normal
0,0,anomaly
190,23086,normal
0,0,anomaly
8,0,anomaly
749,0,normal
0,0,anomaly
193,929,normal
215,0,anomaly
0,0,anomaly
329,2969,normal
312,3325,normal
41,149,normal
0,0,anomaly
0,0,anomaly
323,3581,normal
0,0,anomaly
203,0,normal
0,0,anomaly
164,4559,normal
0,0,anomaly
208,424,normal
301,1075,normal
0,0,anomaly
221,3125,normal
7,674,normal
0,0,anomaly
353,418,normal
0,0,anomaly
279,1928,normal
223,740,normal
217,1903,normal
46,46,normal
0,0,anomaly
0,0,anomaly
696,333,normal
0,0,anomaly
344,5378,normal
18,0,anomaly
0,0,anomaly
213,2669,normal
516,4,normal
287,39431,normal
0,0,anomaly
0,0,anomaly
256,3112,normal
231,1253,normal
2489,336,normal
0,0,anomaly
241,13345,normal
726,334,normal
0,0,anomaly
224,260,normal
1014,332,normal
0,0,anomaly
3334,332,normal
136,16044,normal
325,2531,normal
28,0,anomaly
0,0,normal
0,0,anomaly
43,130,normal
1,0,anomaly
0,0,anomaly
112,41,normal
0,0,anomaly
267,666,normal
309,1018,normal
43,43,normal
54540,8314,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
244,1024,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
237,3222,normal
634,20143,normal
18,0,anomaly
0,0,anomaly
0,0,normal
0,0,anomaly
333,860,normal
287,2537,normal
216,7384,normal
30,0,normal
192,0,normal
0,0,anomaly
0,0,anomaly
1509,330,normal
0,0,anomaly
229,280,normal
198,659,normal
197,1440,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
352,1564,normal
45,130,normal
0,0,anomaly
355,1488,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
211,321,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
286,310,normal
327,310,normal
184,5515,normal
0,0,anomaly
1,0,anomaly
0,0,anomaly
8,0,anomaly
0,0,normal
0,0,anomaly
248,2175,normal
320,6396,normal
0,0,anomaly
316,3884,normal
0,0,anomaly
308,2507,normal
296,2531,normal
229,4039,normal
0,0,anomaly
199,5137,normal
18,0,anomaly
2103,327,normal
0,0,anomaly
0,0,anomaly
307,3755,normal
0,0,anomaly
45,137,normal
1491,4152,normal
336,4126,normal
292,1380,normal
0,0,anomaly
146,105,normal
298,4903,normal
216,6979,normal
241,389,normal
1139,375,normal
740,0,normal
1480,0,anomaly
54540,8314,anomaly
302,258,normal
226,12139,normal
212,2971,normal
1573,329,normal
44,44,normal
1,0,anomaly
201,1570,normal
70,0,normal
1458,325,normal
0,0,anomaly
327,788,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
1562,399,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
224,8545,normal
0,0,anomaly
744,282,normal
0,0,anomaly
324,1694,normal
167,657,normal
8,0,anomaly
607,325,normal
0,0,anomaly
0,0,anomaly
46,46,normal
340,414,normal
263,279,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,normal
43,81,normal
35,0,normal
359,2118,normal
0,0,anomaly
44,132,normal
0,0,anomaly
43,43,normal
1032,0,anomaly
0,0,anomaly
0,0,anomaly
247,1656,normal
0,0,anomaly
0,0,anomaly
279,307,normal
0,0,anomaly
1032,0,anomaly
0,0,anomaly
209,7355,normal
232,1541,normal
0,0,anomaly
0,0,anomaly
181,0,normal
0,0,anomaly
0,0,anomaly
278,1564,normal
105,147,normal
0,0,anomaly
1,0,anomaly
337,1173,normal
181,0,normal
147,0,normal
0,0,anomaly
325,403,normal
105,147,normal
0,0,anomaly
0,0,anomaly
244,27498,normal
36,0,normal
45,45,normal
0,0,anomaly
0,0,normal
254,1408,normal
357,1266,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
1032,0,anomaly
0,0,anomaly
0,0,anomaly
105,145,normal
1629,331,normal
105,0,normal
0,0,anomaly
374,0,normal
1441,5626,normal
637,0,normal
1809,327,normal
220,4315,normal
0,0,anomaly
236,0,normal
0,0,anomaly
252,1483,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
304,2507,normal
28,0,anomaly
46,137,normal
242,2327,normal
852,330,normal
0,0,anomaly
225,284,normal
295,1417,normal
1189,390,normal
91,0,normal
274,1836,normal
1,0,anomaly
0,0,anomaly
312,30739,normal
297,2120,normal
0,0,anomaly
203,23239,normal
343,6839,normal
329,1054,normal
10261,0,normal
178,1553,normal
45,45,normal
208,498,normal
0,0,anomaly
1032,0,anomaly
8,0,anomaly
0,0,anomaly
1032,0,anomaly
965,0,normal
260,190,normal
300,2701,normal
17,73,normal
209,307,normal
308,3091,normal
0,0,anomaly
854,397,normal
0,0,anomaly
215,2335,normal
54540,8314,anomaly
306,1185,normal
43,132,normal
8,0,anomaly
11,0,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
325,2077,normal
46,119,normal
0,0,anomaly
0,0,anomaly
219,12044,normal
1871,325,normal
0,0,normal
45,137,normal
45,73,normal
0,0,anomaly
248,376,normal
0,0,anomaly
0,0,anomaly
300,1511,normal
307,3222,normal
0,0,anomaly
233,1481,normal
284,6251,normal
228,804,normal
0,0,anomaly
0,0,anomaly
233,4296,normal
231,2340,normal
1032,0,anomaly
1,0,anomaly
0,0,anomaly
1,0,anomaly
675,333,normal
751,325,normal
42,127,normal
179,14496,normal
0,0,anomaly
2671,335,normal
979,329,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
231,676,normal
0,0,anomaly
0,0,anomaly
229,1046,normal
280,290,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
44,137,normal
3909,0,normal
0,0,anomaly
37,0,normal
0,0,anomaly
2194619,0,normal
3909,0,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
213,253,normal
331,3185,normal
1060,3081,normal
0,0,anomaly
293,597,normal
233,3437,normal
237,238,normal
42,42,normal
44,115,normal
0,0,anomaly
222,946,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
244,960,normal
0,0,anomaly
1,0,anomaly
17086,340,normal
220,255,normal
0,0,anomaly
217,8422,normal
364,55328,normal
0,0,anomaly
212,1385,normal
44,110,normal
0,0,anomaly
8,0,anomaly
277,1925,normal
43,90,normal
0,0,anomaly
922,333,normal
0,0,anomaly
1153,0,normal
0,0,normal
1,0,anomaly
48,487,normal
0,0,anomaly
0,0,anomaly
216,2649,normal
42,132,normal
290,380,normal
0,0,anomaly
248,3200,normal
0,0,anomaly
0,0,anomaly
520,0,anomaly
8,0,anomaly
216,622,normal
819,329,normal
0,0,anomaly
0,0,anomaly
834,330,normal
0,0,anomaly
209,6992,normal
183,0,normal
248,10403,normal
8,0,anomaly
5319,0,normal
239,2239,normal
0,0,anomaly
297,508,normal
0,0,anomaly
134,45,normal
247,504,normal
45,77,normal
0,0,anomaly
166,276,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
1525,400,normal
0,0,anomaly
105,146,normal
0,0,anomaly
337,1173,normal
334,0,anomaly
203,454,normal
8,0,anomaly
294,6264,normal
0,0,anomaly
8,173,normal
312,1195,normal
45,81,normal
46,74,normal
0,0,normal
230,1587,normal
0,0,anomaly
0,0,anomaly
1,0,anomaly
299,12471,normal
10,228,normal
6062,0,normal
29,0,normal
215,4631,normal
0,0,anomaly
0,0,anomaly
45,72,normal
0,0,anomaly
0,0,anomaly
314,2387,normal
28,0,anomaly
0,0,anomaly
1,0,anomaly
334,0,anomaly
8,0,anomaly
0,0,normal
147,105,normal
206,310,normal
209,2828,normal
45,125,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
8,0,anomaly
1165,329,normal
217,331,normal
30,0,normal
0,0,anomaly
147,105,normal
276,6773,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
3909,0,normal
315,261,normal
222,717,normal
45,140,normal
326,2275,normal
295,10203,normal
0,0,anomaly
0,0,anomaly
216,1077,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
30,0,normal
37,0,normal
300,1075,normal
45,128,normal
0,0,anomaly
1032,0,anomaly
281,4768,normal
1346,331,normal
0,0,anomaly
94,53,normal
1,0,anomaly
0,0,anomaly
275,31039,normal
288,401,normal
8,0,anomaly
0,0,anomaly
520,0,anomaly
225,309,normal
0,0,anomaly
205,365,normal
0,0,anomaly
0,0,anomaly
213,1415,normal
157,38299,normal
0,0,normal
0,0,anomaly
255,31700,normal
250,293,normal
0,0,anomaly
295,993,normal
275,316,normal
0,0,anomaly
766,286,normal
0,0,anomaly
198,175,normal
0,0,anomaly
223,436,normal
0,0,anomaly
837,335,normal
0,0,anomaly
0,0,anomaly
960,0,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
8,0,anomaly
0,0,anomaly
44,137,normal
0,0,anomaly
335,8275,normal
147,105,normal
0,0,anomaly
231,988,normal
0,0,normal
0,0,anomaly
310,392,normal
307,1203,normal
147,105,normal
0,0,anomaly
0,0,anomaly
181,0,normal
45,134,normal
341,250,normal
641,0,normal
1917,366,normal
105,147,normal
223,2117,normal
345,326,normal
8,0,anomaly
0,0,anomaly
564,0,anomaly
89,345,anomaly
3077,337,normal
0,4,normal
324,1299,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
216,6329,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
205,308,normal
293,1875,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
1001,276,normal
0,0,anomaly
1538,4152,normal
204,7203,normal
678,329,normal
200,253,normal
751,332,normal
1363,0,normal
323,1085,normal
0,0,anomaly
2672,325,normal
237,406,normal
8,0,anomaly
0,0,anomaly
0,0,anomaly
287,903,normal
231,767,normal
491,0,normal
285,9998,normal
0,0,anomaly
211,24786,normal
253,520,normal
0,0,anomaly
30,0,normal
36,0,normal
228,2676,normal
0,0,anomaly
354,449,normal
0,0,anomaly
228,609,normal
9,139,normal
286,933,normal
0,0,normal
896,333,normal
0,0,anomaly
229,280,normal
220,190,normal
1123,329,normal
0,0,anomaly
196,391,normal
0,0,anomaly
237,3119,normal
228,3734,normal
369,14721,normal
166,2308,normal
309,1109,normal
0,0,anomaly
301,8513,normal
348,277,normal
244,8932,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
249,8163,normal
0,0,anomaly
146,105,normal
223,347,normal
0,0,anomaly
195,319,normal
0,0,anomaly
45,70,normal
229,5103,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,normal
284,292,normal
243,191,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
232,3390,normal
1,0,anomaly
0,0,anomaly
1032,0,anomaly
0,0,anomaly
0,0,anomaly
516,4,normal
148,292,normal
0,0,anomaly
299,1792,normal
0,0,anomaly
746,336,normal
34,88,normal
78,0,normal
0,0,anomaly
7045,0,anomaly
192,0,normal
1084,327,normal
0,0,anomaly
44,137,normal
0,0,anomaly
207,1925,normal
247,1342,normal
8,0,anomaly
1,0,anomaly
0,0,anomaly
332,4219,normal
0,0,anomaly
0,0,anomaly
361,370,normal
268,970,normal
177,5159,normal
4539,0,normal
232,2698,normal
0,0,anomaly
298,8774,normal
0,0,normal
46,138,normal
1032,0,anomaly
0,0,anomaly
1453,4152,normal
0,0,normal
0,0,anomaly
305,1171,normal
1018,330,normal
329,337,normal
78,0,normal
0,0,anomaly
33,0,normal
1292,369,normal
8,0,anomaly
44,118,normal
213,6593,normal
41,73,normal
1032,0,anomaly
44,72,normal
0,0,normal
240,422,normal
0,0,anomaly
0,0,anomaly
312,124,normal
54540,8314,anomaly
0,0,normal
0,0,anomaly
520,0,anomaly
173,11889,normal
0,0,normal
0,0,anomaly
963,325,normal
0,0,anomaly
229,1402,normal
247,492,normal
42,42,normal
3909,0,normal
10073,0,normal
749,0,normal
0,0,anomaly
0,0,anomaly
42,42,normal
1035,331,normal
243,775,normal
0,0,anomaly
0,0,normal
364,471,normal
740,0,normal
0,0,anomaly
219,3248,normal
305,2507,normal
356,282,normal
0,0,anomaly
304,11472,normal
0,0,anomaly
0,0,anomaly
346,1664,normal
0,0,anomaly
8,0,anomaly
216,588,normal
15876,0,normal
44,110,normal
0,0,anomaly
234,2239,normal
0,0,anomaly
0,0,anomaly
0,0,normal
0,0,anomaly
0,0,anomaly
350,1072,normal
235,1423,normal
213,9963,normal
105,147,normal
0,0,anomaly
0,0,normal
3468,0,normal
266,1715,normal
28,0,anomaly
1661,333,normal
28,0,anomaly
0,0,anomaly
0,0,anomaly
1032,0,anomaly
330,4509,normal
222,1254,normal
28,0,anomaly
318,295,normal
775,338,normal
105,0,normal
0,0,anomaly
5336,0,normal
239,769,normal
45,81,normal
1,0,anomaly
159,29269,normal
215,1469,normal
9,141,normal
28,0,anomaly
626,390,normal
0,0,anomaly
0,0,anomaly
247,9324,normal
7940,0,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
221,4213,normal
0,0,anomaly
1,0,anomaly
46,92,normal
994,330,normal
279,5444,normal
28,0,anomaly
0,0,anomaly
302,2943,normal
0,0,normal
911,332,normal
1032,0,anomaly
0,0,anomaly
241,10669,normal
0,0,anomaly
0,0,anomaly
0,0,normal
1131,337,normal
221,4096,normal
8496,0,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
286,1108,normal
0,0,normal
0,0,anomaly
1384,331,normal
43,43,normal
0,0,normal
247,1638,normal
212,383,normal
8,0,anomaly
0,0,anomaly
501760,0,normal
0,0,anomaly
14052,0,normal
0,0,anomaly
0,0,anomaly
95,42,normal
91,2832,normal
0,0,anomaly
0,0,anomaly
8,0,anomaly
198,2406,normal
341,1164,normal
1520,335,normal
0,0,anomaly
210,255,normal
1855,337,normal
45,77,normal
146,105,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
54540,8314,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
251,327,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
323,4374,normal
0,0,anomaly
1,0,anomaly
201,5308,normal
43,72,normal
311,1576,normal
0,0,anomaly
322,270,normal
0,0,anomaly
0,0,anomaly
779,334,normal
206,1037,normal
254,1529,normal
0,0,anomaly
46,75,normal
37,0,normal
323,4822,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
286,315,normal
15876,0,normal
8,0,anomaly
306,636,normal
0,0,anomaly
147,105,normal
252,0,normal
285,259,normal
1874,0,normal
64,0,normal
264,892,normal
237,261,normal
0,0,anomaly
78,0,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
163,1404,normal
8,0,anomaly
0,0,anomaly
1032,0,anomaly
598,283,normal
0,0,anomaly
193,12164,normal
1496,4152,normal
0,0,anomaly
216,7384,normal
0,0,anomaly
228,302,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
1565,526,normal
