protocol_type,src_bytes,dst_bytes,class
tcp,238,3862,normal
tcp,0,0,anomaly
tcp,218,483,normal
icmp,1032,0,anomaly
tcp,219,788,normal
tcp,0,0,anomaly
tcp,261,585,normal
tcp,0,0,anomaly
tcp,3745,4026,normal
tcp,244,1719,normal
udp,45,75,normal
icmp,1032,0,anomaly
tcp,201,458,normal
tcp,235,2698,normal
tcp,256,2851,normal
udp,42,78,normal
icmp,1032,0,anomaly
tcp,0,0,anomaly
tcp,309,757,normal
tcp,0,0,anomaly
tcp,253,3030,normal
udp,46,46,normal
tcp,1,0,anomaly
tcp,171,831,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
icmp,127,0,normal
tcp,271,406,normal
tcp,298,2809,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,43,133,normal
tcp,224,8557,normal
tcp,95,0,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,325,741,normal
tcp,231,670,normal
tcp,0,0,anomaly
tcp,224,403,normal
tcp,341,604,normal
tcp,192,0,normal
tcp,5133876,0,anomaly
tcp,4316,0,normal
tcp,0,0,anomaly
tcp,0,4,normal
tcp,207,324,normal
tcp,243,332,normal
tcp,0,0,anomaly
udp,45,77,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,264,28362,normal
tcp,0,0,anomaly
tcp,567,0,normal
tcp,226,7303,normal
tcp,230,767,normal
tcp,7,225,normal
tcp,335,14638,normal
tcp,233,345,normal
icmp,520,0,anomaly
tcp,0,0,normal
tcp,216,412,normal
tcp,244,198,normal
tcp,0,0,anomaly
tcp,1722,438,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,209,0,normal
tcp,325,2897,normal
udp,146,105,normal
udp,44,78,normal
tcp,288,3848,normal
tcp,216,2526,normal
tcp,245,266,normal
tcp,0,0,anomaly
udp,516,4,normal
tcp,768,333,normal
udp,44,44,normal
tcp,220,695,normal
tcp,0,0,anomaly
tcp,344,8486,normal
tcp,211,21556,normal
udp,516,4,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,284,13038,normal
tcp,213,414,normal
tcp,0,0,anomaly
udp,516,4,normal
tcp,0,0,anomaly
tcp,317,1039,normal
tcp,0,0,anomaly
tcp,245,0,normal
tcp,0,0,anomaly
tcp,1022,331,normal
tcp,0,0,anomaly
tcp,1533,4152,normal
tcp,310,9238,normal
tcp,174,4267,normal
tcp,38,130,normal
tcp,0,0,anomaly
tcp,313,2033,normal
tcp,0,0,anomaly
tcp,19,0,normal
tcp,0,0,anomaly
icmp,1032,0,anomaly
tcp,0,0,anomaly
udp,44,118,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,normal
tcp,52,1066,normal
tcp,0,0,anomaly
icmp,182,0,normal
tcp,0,0,anomaly
tcp,331,885,normal
icmp,520,0,anomaly
tcp,301,392,normal
tcp,199,530,normal
udp,45,111,normal
tcp,1489,475,normal
tcp,0,0,anomaly
icmp,78,0,normal
tcp,0,0,anomaly
tcp,281,1395,normal
tcp,0,0,normal
tcp,5319,0,normal
tcp,234,3076,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,1,0,anomaly
tcp,0,0,anomaly
tcp,261,7816,normal
tcp,0,0,anomaly
udp,1,26,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,516,4,normal
tcp,54540,8314,anomaly
udp,215,0,anomaly
tcp,313,2698,normal
tcp,0,0,anomaly
tcp,1201,332,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,9178,0,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
icmp,1032,0,anomaly
tcp,0,0,anomaly
icmp,18,0,anomaly
tcp,0,0,anomaly
tcp,317,458,normal
udp,147,105,normal
tcp,208,6845,normal
tcp,0,0,anomaly
tcp,383,0,normal
tcp,258,9720,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,1,0,anomaly
tcp,1687,366,normal
icmp,8,0,anomaly
udp,516,4,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,147,105,normal
udp,45,135,normal
tcp,281,1976,normal
tcp,727,327,normal
tcp,1711,487,normal
tcp,95,0,normal
tcp,216,1651,normal
udp,43,133,normal
tcp,226,1429,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
icmp,8,0,anomaly
tcp,215,288,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,102,0,normal
tcp,0,0,anomaly
icmp,1032,0,anomaly
tcp,313,297,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,287,903,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,45,127,normal
tcp,0,0,anomaly
tcp,242,2317,normal
tcp,0,0,anomaly
tcp,5929,0,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,294,1536,normal
tcp,309,1528,normal
tcp,322,4137,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,363,1554,normal
tcp,796,331,normal
tcp,0,15,normal
tcp,199,530,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
icmp,8,0,anomaly
tcp,308,1608,normal
tcp,3227,36853,normal
tcp,44,192,anomaly
tcp,0,0,anomaly
tcp,616,329,normal
tcp,236,189,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,361,777,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,42,127,normal
tcp,0,0,anomaly
tcp,1482,4152,normal
tcp,202,1271,normal
udp,147,0,normal
tcp,0,0,anomaly
tcp,105,1395,normal
udp,46,76,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,1,74,anomaly
icmp,1032,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,147,105,normal
tcp,315,1428,normal
tcp,0,0,anomaly
tcp,336,2102,normal
tcp,0,0,normal
udp,44,113,normal
tcp,239,1423,normal
udp,44,44,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,307,12304,normal
tcp,287,903,normal
udp,29,0,normal
tcp,233,261,normal
tcp,0,0,anomaly
tcp,316,21778,normal
tcp,0,0,anomaly
tcp,0,0,normal
tcp,213,3938,normal
icmp,8,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,46,132,normal
tcp,0,0,normal
tcp,224,1645,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,1192,331,normal
tcp,306,304,normal
tcp,339,1619,normal
tcp,0,0,anomaly
tcp,220,1032,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,1,0,anomaly
tcp,207,19950,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
icmp,1032,0,anomaly
tcp,0,0,anomaly
icmp,8,0,anomaly
tcp,10,39,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,43,69,normal
tcp,259,115374,normal
tcp,1136,332,normal
icmp,1032,0,anomaly
tcp,218,12235,normal
tcp,0,0,anomaly
udp,43,76,normal
tcp,1506,4152,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,1438,385,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,44,73,normal
udp,46,133,normal
tcp,233,2698,normal
tcp,222,1761,normal
tcp,1263,2451,anomaly
udp,44,113,normal
tcp,0,0,anomaly
tcp,321,1425,normal
tcp,0,0,anomaly
udp,147,105,normal
tcp,224,1415,normal
tcp,0,0,anomaly
tcp,283,5969,normal
tcp,249,976,normal
tcp,285,10053,normal
tcp,1199,376,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,46,112,normal
tcp,0,0,anomaly
udp,1,0,anomaly
tcp,342,255,normal
tcp,313,1287,normal
tcp,0,0,anomaly
udp,1,0,anomaly
icmp,8,0,anomaly
tcp,0,0,anomaly
tcp,236,258,normal
tcp,54540,8314,anomaly
tcp,226,430,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,321,737,normal
tcp,1790,363,normal
tcp,54540,8314,anomaly
tcp,0,0,anomaly
udp,43,72,normal
tcp,5133876,0,anomaly
tcp,0,0,anomaly
tcp,1228,335,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,203,6696,normal
tcp,0,0,anomaly
tcp,145,30262,normal
tcp,0,0,anomaly
tcp,220,619,normal
tcp,294,3989,normal
tcp,298,2322,normal
udp,45,70,normal
tcp,0,0,normal
udp,146,105,normal
tcp,0,0,anomaly
tcp,301,1671,normal
tcp,0,0,anomaly
tcp,201,596,normal
tcp,0,0,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,332,400,normal
tcp,155,9618,normal
tcp,4316,0,normal
icmp,18,0,anomaly
udp,44,80,normal
tcp,637,0,normal
tcp,233,493,normal
udp,46,140,normal
tcp,0,0,normal
tcp,285,347,normal
tcp,155,3902,normal
udp,46,71,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,45,78,normal
tcp,0,0,normal
tcp,0,0,anomaly
tcp,1576,387,normal
tcp,0,0,anomaly
tcp,304,9585,normal
tcp,147,4843,normal
tcp,0,0,anomaly
tcp,306,1075,normal
tcp,0,0,anomaly
tcp,54540,8314,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,238,794,normal
tcp,2068,334,normal
tcp,208,6428,normal
tcp,229,9333,normal
tcp,0,0,anomaly
tcp,211,976,normal
tcp,235,32795,normal
tcp,0,0,anomaly
tcp,206,891,normal
tcp,0,0,anomaly
tcp,225,513,normal
tcp,195,12714,normal
udp,1,0,anomaly
icmp,20,0,normal
tcp,212,6134,normal
tcp,0,0,anomaly
icmp,8,0,anomaly
tcp,0,0,anomaly
tcp,54540,8314,anomaly
tcp,0,0,anomaly
tcp,237,394,normal
tcp,226,2431,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,44,70,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,45,126,normal
tcp,1199,2447,anomaly
tcp,210,748,normal
tcp,307,9213,normal
tcp,0,0,anomaly
tcp,213,310,normal
tcp,848,329,normal
tcp,567,0,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,356,503,normal
tcp,517,7131,normal
tcp,0,0,anomaly
tcp,2061,335,normal
tcp,0,0,anomaly
udp,46,132,normal
icmp,8,0,anomaly
tcp,219,3692,normal
tcp,59,0,normal
tcp,10,38,normal
tcp,191,330,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,191,3090,normal
tcp,313,9204,normal
icmp,1032,0,anomaly
icmp,1032,0,anomaly
tcp,312,1472,normal
tcp,252,238,normal
tcp,1044,331,normal
tcp,203,434,normal
udp,43,127,normal
tcp,0,0,anomaly
tcp,1,0,anomaly
tcp,0,0,anomaly
tcp,272,361,normal
udp,33,0,normal
tcp,0,0,anomaly
tcp,19,0,normal
tcp,0,0,anomaly
udp,1,0,anomaly
tcp,0,0,anomaly
tcp,220,4556,normal
tcp,205,791,normal
icmp,182,0,normal
tcp,212,701,normal
icmp,8,0,anomaly
tcp,295,2649,normal
tcp,364,513,normal
tcp,288,354,normal
tcp,295,14496,normal
tcp,0,0,anomaly
icmp,30,0,normal
tcp,0,0,anomaly
tcp,10,223,normal
tcp,0,0,anomaly
tcp,225,3191,normal
tcp,0,0,anomaly
tcp,334,0,anomaly
tcp,1502,4152,normal
tcp,0,0,anomaly
tcp,879,0,normal
tcp,340,3329,normal
icmp,8,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,309,3511,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,219,952,normal
udp,43,43,normal
tcp,0,0,anomaly
icmp,8,0,anomaly
tcp,381,692,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,42,42,normal
tcp,212,924,normal
tcp,0,0,anomaly
udp,45,134,normal
tcp,54540,8314,anomaly
tcp,0,0,anomaly
tcp,242,255,normal
tcp,0,0,anomaly
tcp,175337,0,normal
tcp,1,0,anomaly
udp,45,131,normal
tcp,190,1954,normal
tcp,225,955,normal
tcp,1333,363,normal
udp,43,131,normal
tcp,252,0,normal
tcp,344,1232,normal
udp,44,113,normal
tcp,0,0,anomaly
tcp,1445,330,normal
tcp,357,2333,normal
tcp,224,4414,normal
tcp,54540,8314,anomaly
tcp,0,0,anomaly
tcp,1228,2449,anomaly
tcp,217,23622,normal
tcp,334,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,105,145,normal
tcp,225,17,normal
tcp,0,0,anomaly
tcp,278,5651,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,247,11040,normal
udp,44,70,normal
udp,44,44,normal
udp,147,0,normal
tcp,334,0,anomaly
tcp,0,0,normal
tcp,1046,372,normal
tcp,0,0,anomaly
tcp,220,3211,normal
tcp,224,347,normal
tcp,564,333,normal
tcp,252,2416,normal
tcp,1796,368,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
icmp,8,0,anomaly
tcp,0,0,anomaly
tcp,0,4,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,311,2288,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,normal
tcp,305,3222,normal
tcp,3394,332,normal
tcp,248,6271,normal
icmp,8,0,anomaly
tcp,1344,403,normal
tcp,0,0,anomaly
tcp,1363,0,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,217,1379,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,413,309,normal
tcp,0,0,anomaly
tcp,243,1899,normal
udp,45,71,normal
tcp,0,0,anomaly
tcp,175337,0,normal
tcp,0,0,anomaly
tcp,754,331,normal
tcp,208,1248,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,15377,0,normal
tcp,275,377,normal
udp,147,105,normal
tcp,215,626,normal
tcp,792,393,normal
tcp,0,0,anomaly
tcp,308,2698,normal
tcp,343,285,normal
udp,95,44,normal
tcp,222,2168,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,1239,400,normal
tcp,357,1529,normal
tcp,0,0,anomaly
tcp,219,3411,normal
tcp,239,16225,normal
icmp,1032,0,anomaly
icmp,78,0,normal
icmp,1032,0,anomaly
tcp,371,392,normal
udp,46,46,normal
udp,516,4,normal
tcp,1340,364,normal
tcp,256,34099,normal
udp,146,105,normal
tcp,0,0,anomaly
tcp,2628,3860,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,985,390,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,217,589,normal
udp,44,71,normal
tcp,0,0,anomaly
tcp,200,1449,normal
tcp,0,0,normal
tcp,347,807,normal
tcp,0,0,anomaly
icmp,1032,0,anomaly
tcp,334,0,anomaly
icmp,8,0,anomaly
tcp,0,0,anomaly
tcp,262,1314,normal
tcp,0,0,normal
tcp,1,0,anomaly
udp,46,83,normal
tcp,165,9080,normal
udp,45,45,normal
tcp,0,0,anomaly
tcp,227,1492,normal
tcp,0,0,anomaly
tcp,567,0,normal
tcp,0,0,normal
udp,44,76,normal
tcp,195,605,normal
tcp,0,0,anomaly
tcp,218,434,normal
udp,105,147,normal
tcp,194,365,normal
tcp,5,135,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,459,4557,normal
tcp,308,1333,normal
udp,45,134,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,326,1264,normal
icmp,1032,0,anomaly
tcp,0,0,normal
tcp,334,0,anomaly
udp,42,69,normal
tcp,325,16692,normal
tcp,204,952,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,45,75,normal
tcp,0,0,anomaly
icmp,1032,0,anomaly
tcp,237,987,normal
tcp,193,281,normal
tcp,0,0,anomaly
icmp,20,0,anomaly
tcp,1250,2451,anomaly
icmp,8,0,anomaly
tcp,225,18682,normal
tcp,235,2523,normal
tcp,289,761,normal
tcp,641,0,normal
tcp,211,14568,normal
tcp,0,0,anomaly
tcp,244,7848,normal
tcp,0,0,anomaly
tcp,37,0,normal
tcp,0,0,normal
icmp,8,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,544,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,4,normal
icmp,8,0,anomaly
tcp,295,8091,normal
tcp,2194619,0,normal
udp,43,128,normal
tcp,0,0,anomaly
icmp,520,0,anomaly
tcp,206,788,normal
tcp,338,2547,normal
tcp,0,0,anomaly
tcp,265,39004,normal
tcp,0,0,anomaly
icmp,1480,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,1,0,anomaly
icmp,8,0,anomaly
tcp,0,0,anomaly
tcp,204,253,normal
tcp,0,0,anomaly
tcp,1430,336,normal
tcp,0,0,anomaly
tcp,2168,402,normal
tcp,5891,0,normal
tcp,194,0,normal
tcp,12165,0,normal
tcp,1442,334,normal
tcp,0,0,anomaly
udp,44,134,normal
udp,44,79,normal
tcp,0,0,anomaly
tcp,283,25262,normal
udp,43,129,normal
icmp,8,0,anomaly
udp,105,146,normal
tcp,0,0,normal
icmp,8,0,anomaly
tcp,0,0,anomaly
tcp,7,363,normal
udp,147,105,normal
tcp,312,550,normal
tcp,224,576,normal
tcp,960,0,normal
tcp,0,0,normal
tcp,2335,8163,normal
tcp,1175,332,normal
tcp,7162,0,normal
tcp,0,0,anomaly
udp,46,46,normal
tcp,11,0,normal
tcp,0,0,anomaly
tcp,224,613,normal
tcp,216,354,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,normal
udp,45,127,normal
tcp,210,4046,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,214,3859,normal
icmp,78,0,normal
tcp,314,255,normal
tcp,371,336,normal
tcp,330,1047,normal
tcp,281,1372,normal
tcp,0,0,anomaly
icmp,8,0,anomaly
udp,105,147,normal
icmp,8,0,anomaly
tcp,254,12834,normal
tcp,826,328,normal
tcp,356,11682,normal
tcp,0,0,anomaly
udp,105,147,normal
tcp,0,0,anomaly
tcp,1286,329,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,1,0,anomaly
tcp,211,389,normal
tcp,245,0,normal
tcp,313,1270,normal
tcp,259,0,normal
tcp,0,0,anomaly
tcp,227,1404,normal
tcp,45260,4380,anomaly
tcp,2571,327,normal
tcp,0,0,anomaly
tcp,1,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,45,45,normal
tcp,241,2603,normal
tcp,0,0,anomaly
tcp,287,1509,normal
tcp,0,0,anomaly
icmp,18,0,anomaly
tcp,0,0,anomaly
tcp,264,413,normal
tcp,209,1800,normal
tcp,288,546,normal
tcp,0,0,anomaly
tcp,183,1730,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,232,332,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,275,782,normal
tcp,0,0,anomaly
icmp,1032,0,anomaly
udp,28,0,anomaly
tcp,278,255,normal
udp,45,82,normal
tcp,0,0,anomaly
tcp,342,13466,normal
tcp,232,9534,normal
tcp,238,6086,normal
tcp,311,1726,normal
tcp,207,27865,normal
tcp,0,0,anomaly
tcp,930,334,normal
tcp,0,0,anomaly
tcp,797,336,normal
tcp,0,0,anomaly
tcp,37,0,normal
tcp,313,3448,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
icmp,64,0,normal
tcp,334,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,245,0,normal
tcp,0,0,anomaly
tcp,258,8745,normal
tcp,234,1410,normal
tcp,211,334,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,74,0,normal
tcp,325,1964,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,305,5280,normal
tcp,0,0,normal
tcp,347,23151,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,5891,0,normal
tcp,12,0,normal
tcp,0,0,anomaly
tcp,0,0,normal
tcp,205,3978,normal
tcp,0,0,anomaly
tcp,214,22841,normal
udp,147,105,normal
tcp,0,0,anomaly
icmp,1032,0,anomaly
tcp,2194620,0,normal
tcp,291,5352,normal
tcp,212,3243,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,205,182,normal
tcp,201,0,normal
udp,4,0,anomaly
tcp,0,0,normal
tcp,198,260,normal
tcp,0,0,anomaly
tcp,288,864,normal
udp,105,147,normal
tcp,0,0,anomaly
tcp,322,3811,normal
tcp,1339,322,normal
tcp,224,1415,normal
icmp,1032,0,anomaly
tcp,0,0,normal
tcp,0,0,anomaly
tcp,238,1512,normal
tcp,0,0,anomaly
tcp,213,8487,normal
tcp,309,1081,normal
tcp,234,34237,normal
tcp,0,0,anomaly
tcp,363,2801,normal
udp,33,0,normal
tcp,0,0,anomaly
tcp,68,219,normal
tcp,7940,0,normal
tcp,87,2059,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,6,147,normal
tcp,0,0,anomaly
udp,42,42,normal
tcp,0,0,anomaly
icmp,8,0,anomaly
tcp,0,0,anomaly
tcp,246,5606,normal
tcp,0,0,anomaly
tcp,2890,0,normal
tcp,375,1856,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
icmp,1480,0,anomaly
tcp,2194619,0,normal
tcp,0,0,anomaly
tcp,324,1600,normal
udp,207,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,43,130,normal
tcp,770,283,normal
tcp,196,1784,normal
tcp,0,0,anomaly
udp,147,105,normal
tcp,0,0,anomaly
udp,145,105,normal
tcp,12324,0,normal
tcp,0,0,anomaly
udp,28,0,anomaly
tcp,226,1404,normal
icmp,520,0,anomaly
tcp,0,0,anomaly
tcp,315,1566,normal
udp,40,93,normal
udp,44,69,normal
tcp,1376,332,normal
tcp,0,0,anomaly
icmp,1032,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,248,3040,normal
tcp,0,0,anomaly
tcp,249,4286,normal
udp,28,0,anomaly
tcp,9311,0,normal
tcp,0,0,anomaly
tcp,228,1183,normal
tcp,253,2099,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
icmp,1032,0,anomaly
udp,46,146,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,300,356,normal
tcp,0,0,anomaly
tcp,316,1681,normal
udp,35,91,normal
tcp,224,4073,normal
tcp,54540,8314,anomaly
tcp,4539,0,normal
tcp,0,0,anomaly
tcp,1,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,4753,0,normal
tcp,3450,337,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,895,328,normal
tcp,229,542,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,147,105,normal
tcp,1,0,anomaly
tcp,0,0,normal
tcp,6932,0,normal
udp,35,95,normal
tcp,278,2092,normal
tcp,0,0,anomaly
tcp,245,555,normal
tcp,501760,0,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,28,0,anomaly
tcp,415,704,normal
tcp,219,283,normal
tcp,501760,0,normal
tcp,977,326,normal
tcp,0,0,anomaly
icmp,1032,0,anomaly
tcp,212,6806,normal
tcp,0,0,anomaly
tcp,370,837,normal
udp,1,0,anomaly
tcp,309,2238,normal
udp,44,44,normal
tcp,1111,331,normal
tcp,1556,480,normal
tcp,652,327,normal
tcp,0,0,anomaly
tcp,196,8821,normal
udp,45,139,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,335,414,normal
tcp,0,0,anomaly
tcp,225,700,normal
udp,46,125,normal
tcp,680,332,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
icmp,520,0,anomaly
tcp,556,336,normal
icmp,1032,0,anomaly
tcp,0,0,anomaly
icmp,520,0,anomaly
udp,42,42,normal
tcp,306,1075,normal
udp,29,29,normal
tcp,266,461,normal
tcp,275,468,normal
tcp,0,0,normal
tcp,1504,332,normal
tcp,197,873,normal
tcp,1,0,anomaly
tcp,0,0,anomaly
tcp,0,4,normal
tcp,300,1473,normal
tcp,0,0,anomaly
tcp,761,326,normal
tcp,748,0,normal
tcp,213,22841,normal
udp,113,0,normal
tcp,192,1630,normal
tcp,0,0,anomaly
tcp,224,2183,normal
udp,46,71,normal
tcp,0,0,anomaly
tcp,35,130,normal
tcp,331,3541,normal
tcp,235,2710,normal
tcp,194,0,normal
tcp,2194619,0,normal
tcp,380,1398,normal
tcp,306,1750,normal
udp,42,72,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,287,8867,normal
tcp,223,1139,normal
udp,43,43,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,193,9338,normal
tcp,0,0,normal
tcp,232,765,normal
tcp,2645,332,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,270,15626,normal
tcp,0,0,anomaly
tcp,209,1093,normal
tcp,239,1226,normal
udp,45,77,normal
tcp,334,1063,normal
udp,146,105,normal
udp,28,0,anomaly
tcp,333,4296,normal
tcp,199,601,normal
tcp,224,261,normal
tcp,0,0,anomaly
tcp,223,976,normal
tcp,965,0,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,748,0,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,761,345,normal
tcp,0,0,anomaly
tcp,293,25672,normal
tcp,208,8743,normal
tcp,0,0,anomaly
tcp,348,2870,normal
udp,37,53,normal
tcp,269,958,normal
tcp,0,0,anomaly
tcp,327,607,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,normal
udp,44,118,normal
tcp,0,0,anomaly
icmp,8,0,anomaly
tcp,0,0,normal
icmp,30,0,normal
tcp,0,0,anomaly
udp,105,147,normal
tcp,1954,335,normal
tcp,1743,277,normal
udp,44,44,normal
tcp,189,3133,normal
tcp,0,0,anomaly
tcp,217,6163,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,222,3250,normal
tcp,108,13614,normal
udp,45,109,normal
tcp,0,0,anomaly
tcp,286,1993,normal
tcp,278,428,normal
tcp,0,0,anomaly
tcp,209,526,normal
tcp,271,294,normal
tcp,641,0,normal
tcp,756,331,normal
tcp,229,684,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,783,330,normal
tcp,2290,335,normal
tcp,281,307,normal
tcp,0,0,anomaly
udp,147,105,normal
tcp,591,19144,normal
tcp,218,1068,normal
tcp,13180,1361,normal
tcp,71,0,normal
tcp,0,0,anomaly
udp,92,36,normal
tcp,1111,338,normal
tcp,297,249,normal
tcp,334,0,anomaly
tcp,230,857,normal
tcp,0,0,normal
tcp,52,1163,normal
tcp,0,0,anomaly
tcp,229,6341,normal
tcp,1,0,anomaly
tcp,0,0,anomaly
