protocol_type,src_bytes,dst_bytes,count,class
tcp,0,0,257,anomaly
tcp,0,0,118,anomaly
tcp,0,0,248,anomaly
tcp,0,0,115,anomaly
tcp,247,1680,3,normal
udp,46,133,125,normal
tcp,226,1195,7,normal
tcp,0,0,267,anomaly
tcp,0,0,269,anomaly
tcp,0,0,12,anomaly
tcp,0,0,101,anomaly
tcp,0,0,511,anomaly
icmp,8,0,1,anomaly
tcp,0,0,278,anomaly
tcp,218,683,6,normal
tcp,295,5077,7,normal
tcp,240,564,22,normal
tcp,213,4861,1,normal
tcp,9,0,2,normal
tcp,1339,276,1,normal
tcp,1567,2857,1,anomaly
tcp,0,0,134,anomaly
tcp,220,767,1,normal
tcp,0,0,124,anomaly
tcp,194,679,10,normal
tcp,0,0,229,anomaly
icmp,8,0,1,anomaly
tcp,0,0,1,anomaly
tcp,214,1533,12,normal
tcp,0,0,119,anomaly
tcp,0,0,203,anomaly
tcp,0,0,280,anomaly
tcp,1101,332,1,normal
tcp,0,0,126,anomaly
tcp,372,12818,6,normal
tcp,0,0,233,anomaly
tcp,63,0,1,normal
tcp,0,0,96,anomaly
tcp,234,11864,1,normal
tcp,0,0,87,anomaly
tcp,337,474,1,normal
tcp,5891,0,17,normal
tcp,1254,2451,1,anomaly
tcp,260,391,44,normal
tcp,0,0,273,anomaly
tcp,0,0,15,normal
tcp,312,839,5,normal
udp,46,75,117,normal
tcp,224,574,16,normal
tcp,0,0,117,anomaly
tcp,308,2507,5,normal
udp,46,86,234,normal
tcp,0,0,283,anomaly
tcp,0,0,138,anomaly
tcp,252,1628,1,normal
tcp,159,9569,1,normal
tcp,0,0,147,anomaly
tcp,0,0,224,anomaly
tcp,221,269,9,normal
tcp,296,1761,17,normal
tcp,0,0,124,anomaly
tcp,211,2181,17,normal
tcp,248,16626,2,normal
udp,43,43,171,normal
tcp,184,21900,1,normal
icmp,1032,0,511,anomaly
tcp,219,7734,7,normal
icmp,1032,0,511,anomaly
tcp,0,0,264,anomaly
tcp,0,0,266,anomaly
tcp,0,0,197,anomaly
tcp,0,0,237,anomaly
udp,28,0,5,anomaly
tcp,0,0,205,anomaly
tcp,7,225,1,normal
tcp,224,3970,30,normal
tcp,324,258,26,normal
tcp,328,418,15,normal
tcp,234,2750,25,normal
tcp,296,715,10,normal
udp,146,105,3,normal
icmp,8,0,1,anomaly
tcp,1,0,2,anomaly
tcp,0,0,104,anomaly
tcp,334,1694,12,normal
tcp,35,130,1,normal
tcp,0,0,107,anomaly
tcp,0,0,1,anomaly
tcp,0,0,1,anomaly
tcp,0,0,2,normal
udp,46,46,94,normal
tcp,291,321,32,normal
tcp,331,278,2,normal
tcp,0,0,115,anomaly
tcp,0,0,149,anomaly
tcp,0,0,236,anomaly
tcp,985,334,1,normal
tcp,54060,7300,4,anomaly
tcp,323,7355,3,normal
tcp,0,0,239,anomaly
tcp,2276,337,1,normal
icmp,520,0,457,anomaly
tcp,54540,8314,2,anomaly
udp,1,0,28,anomaly
tcp,0,0,1,anomaly
tcp,0,0,2,normal
tcp,0,0,209,anomaly
udp,45,111,71,normal
tcp,567,0,1,normal
tcp,350,2716,14,normal
tcp,0,0,116,anomaly
tcp,304,2507,5,normal
tcp,240,1469,4,normal
tcp,0,0,298,anomaly
icmp,1032,0,510,anomaly
udp,1,0,9,anomaly
tcp,0,0,267,anomaly
tcp,0,0,64,anomaly
icmp,8,0,1,anomaly
udp,105,0,2,normal
tcp,205,6096,1,normal
tcp,194,0,1,normal
tcp,0,0,188,anomaly
tcp,0,0,444,anomaly
tcp,0,0,120,anomaly
tcp,0,0,292,anomaly
tcp,0,0,118,anomaly
udp,48,48,1,normal
icmp,1032,0,189,anomaly
tcp,0,0,127,anomaly
tcp,0,0,135,anomaly
tcp,169,8147,4,normal
tcp,0,0,147,anomaly
tcp,192,0,2,normal
tcp,0,0,283,anomaly
tcp,197,2543,20,normal
tcp,852,0,5,normal
tcp,0,0,137,anomaly
tcp,209,809,14,normal
tcp,602,285,1,normal
tcp,0,0,508,anomaly
tcp,867,387,1,normal
tcp,832,338,1,normal
tcp,0,0,176,anomaly
tcp,0,0,144,anomaly
tcp,466,3177,1,normal
icmp,30,0,1,normal
tcp,225,18273,2,normal
icmp,8,0,1,anomaly
udp,28,0,191,anomaly
tcp,0,0,511,anomaly
tcp,884,0,3,normal
tcp,234,301,1,normal
tcp,246,0,1,anomaly
tcp,0,0,247,anomaly
icmp,8,0,1,anomaly
tcp,0,0,22,anomaly
tcp,0,0,256,anomaly
tcp,0,0,110,anomaly
tcp,303,2239,4,normal
tcp,0,0,53,anomaly
tcp,355,1091,4,normal
tcp,0,0,217,anomaly
udp,1,0,33,anomaly
udp,17,17,1,normal
tcp,10044,0,12,normal
tcp,0,0,218,anomaly
udp,43,125,78,normal
tcp,0,0,292,anomaly
tcp,0,0,2,normal
tcp,0,0,1,anomaly
tcp,368,771,7,normal
tcp,171,409,3,normal
icmp,1032,0,277,anomaly
icmp,18,0,1,anomaly
tcp,0,0,1,normal
tcp,233,1867,12,normal
tcp,215,1761,30,normal
udp,44,133,125,normal
udp,43,81,4,normal
tcp,0,0,1,normal
tcp,0,0,258,anomaly
tcp,0,0,48,anomaly
udp,105,146,2,normal
tcp,0,0,4,anomaly
udp,44,129,131,normal
icmp,8,0,1,anomaly
tcp,0,0,20,anomaly
tcp,228,7333,1,normal
tcp,0,0,50,anomaly
tcp,238,3862,3,normal
tcp,0,0,241,anomaly
tcp,218,483,4,normal
icmp,1032,0,511,anomaly
tcp,219,788,6,normal
tcp,0,0,246,anomaly
tcp,261,585,1,normal
tcp,0,0,179,anomaly
tcp,3745,4026,19,normal
tcp,244,1719,8,normal
udp,45,75,251,normal
icmp,1032,0,108,anomaly
tcp,201,458,35,normal
tcp,235,2698,3,normal
tcp,256,2851,1,normal
udp,42,78,212,normal
icmp,1032,0,511,anomaly
tcp,0,0,145,anomaly
tcp,309,757,2,normal
tcp,0,0,102,anomaly
tcp,253,3030,5,normal
udp,46,46,141,normal
tcp,1,0,2,anomaly
tcp,171,831,1,normal
tcp,0,0,223,anomaly
tcp,0,0,170,anomaly
tcp,0,0,2,anomaly
icmp,127,0,2,normal
tcp,271,406,27,normal
tcp,298,2809,2,normal
tcp,0,0,38,anomaly
tcp,0,0,112,anomaly
tcp,0,0,231,anomaly
udp,43,133,11,normal
tcp,224,8557,1,normal
tcp,95,0,2,normal
tcp,0,0,259,anomaly
tcp,0,0,113,anomaly
tcp,325,741,40,normal
tcp,231,670,15,normal
tcp,0,0,73,anomaly
tcp,224,403,49,normal
tcp,341,604,6,normal
tcp,192,0,1,normal
tcp,5133876,0,1,anomaly
tcp,4316,0,3,normal
tcp,0,0,209,anomaly
tcp,0,4,1,normal
tcp,207,324,1,normal
tcp,243,332,13,normal
tcp,0,0,201,anomaly
udp,45,77,314,normal
tcp,0,0,259,anomaly
tcp,0,0,121,anomaly
tcp,264,28362,1,normal
tcp,0,0,201,anomaly
tcp,567,0,1,normal
tcp,226,7303,2,normal
tcp,230,767,1,normal
tcp,7,225,1,normal
tcp,335,14638,10,normal
tcp,233,345,20,normal
icmp,520,0,480,anomaly
tcp,0,0,8,normal
tcp,216,412,6,normal
tcp,244,198,5,normal
tcp,0,0,389,anomaly
tcp,1722,438,1,normal
tcp,0,0,252,anomaly
tcp,0,0,176,anomaly
tcp,209,0,2,normal
tcp,325,2897,3,normal
udp,146,105,1,normal
udp,44,78,319,normal
tcp,288,3848,11,normal
tcp,216,2526,10,normal
tcp,245,266,1,normal
tcp,0,0,276,anomaly
udp,516,4,376,normal
tcp,768,333,1,normal
udp,44,44,163,normal
tcp,220,695,6,normal
tcp,0,0,201,anomaly
tcp,344,8486,1,normal
tcp,211,21556,1,normal
udp,516,4,244,normal
tcp,0,0,27,anomaly
tcp,0,0,283,anomaly
tcp,284,13038,1,normal
tcp,213,414,23,normal
tcp,0,0,287,anomaly
udp,516,4,303,normal
tcp,0,0,1,anomaly
tcp,317,1039,7,normal
tcp,0,0,40,anomaly
tcp,245,0,2,normal
tcp,0,0,53,anomaly
tcp,1022,331,1,normal
tcp,0,0,137,anomaly
tcp,1533,4152,1,normal
tcp,310,9238,2,normal
tcp,174,4267,1,normal
tcp,38,130,1,normal
tcp,0,0,122,anomaly
tcp,313,2033,5,normal
tcp,0,0,106,anomaly
tcp,19,0,1,normal
tcp,0,0,1,anomaly
icmp,1032,0,511,anomaly
tcp,0,0,510,anomaly
udp,44,118,6,normal
tcp,0,0,277,anomaly
tcp,0,0,270,anomaly
tcp,0,0,1,normal
tcp,0,0,291,anomaly
tcp,0,0,132,anomaly
tcp,0,0,1,normal
tcp,52,1066,1,normal
tcp,0,0,231,anomaly
icmp,182,0,2,normal
tcp,0,0,264,anomaly
tcp,331,885,10,normal
icmp,520,0,209,anomaly
tcp,301,392,45,normal
tcp,199,530,12,normal
udp,45,111,185,normal
tcp,1489,475,1,normal
tcp,0,0,187,anomaly
icmp,78,0,30,normal
tcp,0,0,234,anomaly
tcp,281,1395,24,normal
tcp,0,0,2,normal
tcp,5319,0,7,normal
tcp,234,3076,6,normal
tcp,0,0,1,anomaly
tcp,0,0,90,anomaly
tcp,1,0,2,anomaly
tcp,0,0,149,anomaly
tcp,261,7816,15,normal
tcp,0,0,199,anomaly
udp,1,26,18,anomaly
tcp,0,0,212,anomaly
tcp,0,0,135,anomaly
udp,516,4,295,normal
tcp,54540,8314,5,anomaly
udp,215,0,1,anomaly
tcp,313,2698,2,normal
tcp,0,0,1,anomaly
tcp,1201,332,1,normal
tcp,0,0,294,anomaly
tcp,0,0,159,anomaly
tcp,9178,0,7,normal
tcp,0,0,276,anomaly
tcp,0,0,263,anomaly
icmp,1032,0,511,anomaly
tcp,0,0,86,anomaly
icmp,18,0,1,anomaly
tcp,0,0,105,anomaly
tcp,317,458,10,normal
udp,147,105,1,normal
tcp,208,6845,15,normal
tcp,0,0,57,anomaly
tcp,383,0,2,normal
tcp,258,9720,1,normal
tcp,0,0,251,anomaly
tcp,0,0,232,anomaly
tcp,0,0,255,anomaly
tcp,1,0,2,anomaly
tcp,1687,366,1,normal
icmp,8,0,1,anomaly
udp,516,4,227,normal
tcp,0,0,1,anomaly
tcp,0,0,251,anomaly
tcp,0,0,104,anomaly
udp,147,105,5,normal
udp,45,135,80,normal
tcp,281,1976,9,normal
tcp,727,327,1,normal
tcp,1711,487,1,normal
tcp,95,0,152,normal
tcp,216,1651,10,normal
udp,43,133,7,normal
tcp,226,1429,3,normal
tcp,0,0,133,anomaly
tcp,0,0,133,anomaly
icmp,8,0,1,anomaly
tcp,215,288,39,normal
tcp,0,0,289,anomaly
tcp,0,0,511,anomaly
tcp,0,0,144,anomaly
tcp,0,0,250,anomaly
udp,102,0,11,normal
tcp,0,0,107,anomaly
icmp,1032,0,35,anomaly
tcp,313,297,1,normal
tcp,0,0,57,anomaly
tcp,0,0,209,anomaly
tcp,0,0,250,anomaly
tcp,287,903,1,normal
tcp,0,0,113,anomaly
tcp,0,0,89,anomaly
udp,45,127,78,normal
tcp,0,0,74,anomaly
tcp,242,2317,2,normal
tcp,0,0,1,anomaly
tcp,5929,0,2,normal
tcp,0,0,78,anomaly
tcp,0,0,294,anomaly
tcp,294,1536,11,normal
tcp,309,1528,7,normal
tcp,322,4137,17,normal
tcp,0,0,281,anomaly
tcp,0,0,116,anomaly
tcp,363,1554,35,normal
tcp,796,331,1,normal
tcp,0,15,4,normal
tcp,199,530,6,normal
tcp,0,0,142,anomaly
tcp,0,0,254,anomaly
icmp,8,0,1,anomaly
tcp,308,1608,12,normal
tcp,3227,36853,1,normal
tcp,44,192,109,anomaly
tcp,0,0,111,anomaly
tcp,616,329,1,normal
tcp,236,189,7,normal
tcp,0,0,133,anomaly
tcp,0,0,22,anomaly
tcp,0,0,218,anomaly
tcp,361,777,18,normal
tcp,0,0,240,anomaly
tcp,0,0,33,anomaly
udp,42,127,64,normal
tcp,0,0,260,anomaly
tcp,1482,4152,1,normal
tcp,202,1271,7,normal
udp,147,0,5,normal
tcp,0,0,107,anomaly
tcp,105,1395,1,normal
udp,46,76,246,normal
tcp,0,0,502,anomaly
tcp,0,0,432,anomaly
tcp,0,0,74,anomaly
tcp,0,0,91,anomaly
udp,1,74,25,anomaly
icmp,1032,0,292,anomaly
tcp,0,0,72,anomaly
tcp,0,0,222,anomaly
udp,147,105,1,normal
tcp,315,1428,1,normal
tcp,0,0,30,anomaly
tcp,336,2102,10,normal
tcp,0,0,1,normal
udp,44,113,1,normal
tcp,239,1423,13,normal
udp,44,44,104,normal
tcp,0,0,234,anomaly
tcp,0,0,106,anomaly
tcp,307,12304,29,normal
tcp,287,903,1,normal
udp,29,0,1,normal
tcp,233,261,4,normal
tcp,0,0,213,anomaly
tcp,316,21778,5,normal
tcp,0,0,510,anomaly
tcp,0,0,1,normal
tcp,213,3938,38,normal
icmp,8,0,1,anomaly
tcp,0,0,122,anomaly
tcp,0,0,227,anomaly
tcp,0,0,108,anomaly
udp,46,132,151,normal
tcp,0,0,2,normal
tcp,224,1645,3,normal
tcp,0,0,262,anomaly
tcp,0,0,231,anomaly
tcp,0,0,149,anomaly
tcp,1192,331,1,normal
tcp,306,304,4,normal
tcp,339,1619,2,normal
tcp,0,0,240,anomaly
tcp,220,1032,27,normal
tcp,0,0,107,anomaly
tcp,0,0,295,anomaly
tcp,1,0,2,anomaly
tcp,207,19950,14,normal
tcp,0,0,108,anomaly
tcp,0,0,1,anomaly
icmp,1032,0,511,anomaly
tcp,0,0,266,anomaly
icmp,8,0,1,anomaly
tcp,10,39,1,normal
tcp,0,0,173,anomaly
tcp,0,0,138,anomaly
tcp,0,0,208,anomaly
udp,43,69,133,normal
tcp,259,115374,1,normal
tcp,1136,332,2,normal
icmp,1032,0,511,anomaly
tcp,218,12235,9,normal
tcp,0,0,127,anomaly
udp,43,76,73,normal
tcp,1506,4152,2,normal
tcp,0,0,217,anomaly
tcp,0,0,141,anomaly
tcp,0,0,291,anomaly
tcp,0,0,1,anomaly
tcp,1438,385,1,normal
tcp,0,0,266,anomaly
tcp,0,0,409,anomaly
tcp,0,0,150,anomaly
tcp,0,0,218,anomaly
udp,44,73,135,normal
udp,46,133,145,normal
tcp,233,2698,1,normal
tcp,222,1761,1,normal
tcp,1263,2451,1,anomaly
udp,44,113,1,normal
tcp,0,0,255,anomaly
tcp,321,1425,6,normal
tcp,0,0,140,anomaly
udp,147,105,1,normal
tcp,224,1415,11,normal
tcp,0,0,25,anomaly
tcp,283,5969,11,normal
tcp,249,976,19,normal
tcp,285,10053,4,normal
tcp,1199,376,1,normal
tcp,0,0,112,anomaly
tcp,0,0,192,anomaly
udp,46,112,21,normal
tcp,0,0,204,anomaly
udp,1,0,16,anomaly
tcp,342,255,6,normal
tcp,313,1287,18,normal
tcp,0,0,267,anomaly
udp,1,0,20,anomaly
icmp,8,0,1,anomaly
tcp,0,0,260,anomaly
tcp,236,258,26,normal
tcp,54540,8314,3,anomaly
tcp,226,430,5,normal
tcp,0,0,75,anomaly
tcp,0,0,201,anomaly
tcp,0,0,143,anomaly
tcp,321,737,23,normal
tcp,1790,363,1,normal
tcp,54540,8314,4,anomaly
tcp,0,0,268,anomaly
udp,43,72,240,normal
tcp,5133876,0,1,anomaly
tcp,0,0,171,anomaly
tcp,1228,335,1,normal
tcp,0,0,86,anomaly
tcp,0,0,264,anomaly
tcp,203,6696,7,normal
tcp,0,0,115,anomaly
tcp,145,30262,1,normal
tcp,0,0,107,anomaly
tcp,220,619,6,normal
tcp,294,3989,11,normal
tcp,298,2322,2,normal
udp,45,70,156,normal
tcp,0,0,1,normal
udp,146,105,2,normal
tcp,0,0,217,anomaly
tcp,301,1671,8,normal
tcp,0,0,114,anomaly
tcp,201,596,2,normal
tcp,0,0,1,normal
tcp,0,0,256,anomaly
tcp,0,0,297,anomaly
tcp,0,0,262,anomaly
tcp,332,400,19,normal
tcp,155,9618,12,normal
tcp,4316,0,11,normal
icmp,18,0,1,anomaly
udp,44,80,236,normal
tcp,637,0,6,normal
tcp,233,493,20,normal
udp,46,140,114,normal
tcp,0,0,1,normal
tcp,285,347,27,normal
tcp,155,3902,3,normal
udp,46,71,64,normal
tcp,0,0,11,anomaly
tcp,0,0,126,anomaly
udp,45,78,77,normal
tcp,0,0,1,normal
tcp,0,0,109,anomaly
tcp,1576,387,1,normal
tcp,0,0,113,anomaly
tcp,304,9585,4,normal
tcp,147,4843,1,normal
tcp,0,0,2,anomaly
tcp,306,1075,1,normal
tcp,0,0,267,anomaly
tcp,54540,8314,4,anomaly
tcp,0,0,3,anomaly
tcp,0,0,227,anomaly
tcp,0,0,60,anomaly
tcp,238,794,13,normal
tcp,2068,334,1,normal
tcp,208,6428,2,normal
tcp,229,9333,7,normal
tcp,0,0,278,anomaly
tcp,211,976,25,normal
tcp,235,32795,4,normal
tcp,0,0,122,anomaly
tcp,206,891,6,normal
tcp,0,0,203,anomaly
tcp,225,513,30,normal
tcp,195,12714,1,normal
udp,1,0,3,anomaly
icmp,20,0,1,normal
tcp,212,6134,6,normal
tcp,0,0,130,anomaly
icmp,8,0,1,anomaly
tcp,0,0,117,anomaly
tcp,54540,8314,6,anomaly
tcp,0,0,203,anomaly
tcp,237,394,1,normal
tcp,226,2431,14,normal
tcp,0,0,143,anomaly
tcp,0,0,201,anomaly
tcp,0,0,218,anomaly
tcp,0,0,282,anomaly
udp,44,70,148,normal
tcp,0,0,120,anomaly
tcp,0,0,202,anomaly
udp,45,126,120,normal
tcp,1199,2447,1,anomaly
tcp,210,748,18,normal
tcp,307,9213,8,normal
tcp,0,0,205,anomaly
tcp,213,310,6,normal
tcp,848,329,1,normal
tcp,567,0,1,normal
tcp,0,0,121,anomaly
tcp,0,0,228,anomaly
tcp,356,503,4,normal
tcp,517,7131,18,normal
tcp,0,0,101,anomaly
tcp,2061,335,1,normal
tcp,0,0,198,anomaly
udp,46,132,77,normal
icmp,8,0,1,anomaly
tcp,219,3692,51,normal
tcp,59,0,1,normal
tcp,10,38,1,normal
tcp,191,330,8,normal
tcp,0,0,200,anomaly
tcp,0,0,19,anomaly
tcp,191,3090,4,normal
tcp,313,9204,3,normal
icmp,1032,0,511,anomaly
icmp,1032,0,356,anomaly
tcp,312,1472,10,normal
tcp,252,238,1,normal
tcp,1044,331,1,normal
tcp,203,434,1,normal
udp,43,127,179,normal
tcp,0,0,249,anomaly
tcp,1,0,2,anomaly
tcp,0,0,28,anomaly
tcp,272,361,4,normal
udp,33,0,1,normal
tcp,0,0,32,anomaly
tcp,19,0,1,normal
tcp,0,0,195,anomaly
udp,1,0,92,anomaly
tcp,0,0,17,anomaly
tcp,220,4556,9,normal
tcp,205,791,19,normal
icmp,182,0,2,normal
tcp,212,701,11,normal
icmp,8,0,1,anomaly
tcp,295,2649,17,normal
tcp,364,513,5,normal
tcp,288,354,23,normal
tcp,295,14496,7,normal
tcp,0,0,149,anomaly
icmp,30,0,2,normal
tcp,0,0,453,anomaly
tcp,10,223,1,normal
tcp,0,0,103,anomaly
tcp,225,3191,2,normal
tcp,0,0,224,anomaly
tcp,334,0,2,anomaly
tcp,1502,4152,1,normal
tcp,0,0,300,anomaly
tcp,879,0,18,normal
tcp,340,3329,1,normal
icmp,8,0,1,anomaly
tcp,0,0,109,anomaly
tcp,0,0,135,anomaly
tcp,309,3511,18,normal
tcp,0,0,235,anomaly
tcp,0,0,106,anomaly
tcp,219,952,2,normal
udp,43,43,235,normal
tcp,0,0,190,anomaly
icmp,8,0,1,anomaly
tcp,381,692,1,normal
tcp,0,0,211,anomaly
tcp,0,0,245,anomaly
udp,42,42,1,normal
tcp,212,924,10,normal
tcp,0,0,113,anomaly
udp,45,134,171,normal
tcp,54540,8314,2,anomaly
tcp,0,0,65,anomaly
tcp,242,255,27,normal
tcp,0,0,145,anomaly
tcp,175337,0,1,normal
tcp,1,0,2,anomaly
udp,45,131,72,normal
tcp,190,1954,8,normal
tcp,225,955,5,normal
tcp,1333,363,1,normal
udp,43,131,1,normal
tcp,252,0,1,normal
tcp,344,1232,8,normal
udp,44,113,121,normal
tcp,0,0,230,anomaly
tcp,1445,330,1,normal
tcp,357,2333,21,normal
tcp,224,4414,16,normal
tcp,54540,8314,3,anomaly
tcp,0,0,147,anomaly
tcp,1228,2449,1,anomaly
tcp,217,23622,8,normal
tcp,334,0,1,anomaly
tcp,0,0,167,anomaly
tcp,0,0,292,anomaly
tcp,0,0,510,anomaly
tcp,0,0,1,anomaly
udp,105,145,1,normal
tcp,225,17,39,normal
tcp,0,0,140,anomaly
tcp,278,5651,8,normal
tcp,0,0,1,anomaly
tcp,0,0,114,anomaly
tcp,0,0,256,anomaly
tcp,247,11040,4,normal
udp,44,70,19,normal
udp,44,44,200,normal
udp,147,0,1,normal
tcp,334,0,2,anomaly
tcp,0,0,20,normal
tcp,1046,372,1,normal
tcp,0,0,147,anomaly
tcp,220,3211,1,normal
tcp,224,347,6,normal
tcp,564,333,1,normal
tcp,252,2416,3,normal
tcp,1796,368,1,normal
tcp,0,0,136,anomaly
tcp,0,0,289,anomaly
tcp,0,0,121,anomaly
tcp,0,0,231,anomaly
icmp,8,0,1,anomaly
tcp,0,0,40,anomaly
tcp,0,4,1,normal
tcp,0,0,76,anomaly
tcp,0,0,224,anomaly
tcp,0,0,114,anomaly
tcp,311,2288,3,normal
tcp,0,0,258,anomaly
tcp,0,0,259,anomaly
tcp,0,0,6,normal
tcp,305,3222,5,normal
tcp,3394,332,1,normal
tcp,248,6271,5,normal
icmp,8,0,1,anomaly
tcp,1344,403,1,normal
tcp,0,0,114,anomaly
tcp,1363,0,5,normal
tcp,0,0,55,anomaly
tcp,0,0,267,anomaly
tcp,0,0,183,anomaly
tcp,217,1379,9,normal
tcp,0,0,202,anomaly
tcp,0,0,111,anomaly
tcp,0,0,171,anomaly
tcp,413,309,1,normal
tcp,0,0,19,anomaly
tcp,243,1899,1,normal
udp,45,71,243,normal
tcp,0,0,1,anomaly
tcp,175337,0,1,normal
tcp,0,0,40,anomaly
tcp,754,331,1,normal
tcp,208,1248,12,normal
tcp,0,0,31,anomaly
tcp,0,0,86,anomaly
tcp,0,0,262,anomaly
tcp,0,0,293,anomaly
tcp,0,0,234,anomaly
tcp,15377,0,8,normal
tcp,275,377,11,normal
udp,147,105,1,normal
tcp,215,626,12,normal
tcp,792,393,1,normal
tcp,0,0,40,anomaly
tcp,308,2698,3,normal
tcp,343,285,24,normal
udp,95,44,1,normal
tcp,222,2168,23,normal
tcp,0,0,218,anomaly
tcp,0,0,267,anomaly
tcp,1239,400,1,normal
tcp,357,1529,9,normal
tcp,0,0,128,anomaly
tcp,219,3411,11,normal
tcp,239,16225,8,normal
icmp,1032,0,62,anomaly
icmp,78,0,11,normal
icmp,1032,0,509,anomaly
tcp,371,392,2,normal
udp,46,46,157,normal
udp,516,4,218,normal
tcp,1340,364,1,normal
tcp,256,34099,1,normal
udp,146,105,2,normal
tcp,0,0,105,anomaly
tcp,2628,3860,1,anomaly
tcp,0,0,300,anomaly
tcp,0,0,33,anomaly
tcp,0,0,193,anomaly
tcp,985,390,1,normal
tcp,0,0,259,anomaly
tcp,0,0,267,anomaly
tcp,217,589,10,normal
udp,44,71,158,normal
tcp,0,0,141,anomaly
tcp,200,1449,2,normal
tcp,0,0,1,normal
tcp,347,807,15,normal
tcp,0,0,144,anomaly
icmp,1032,0,209,anomaly
tcp,334,0,2,anomaly
icmp,8,0,1,anomaly
tcp,0,0,128,anomaly
tcp,262,1314,6,normal
tcp,0,0,1,normal
tcp,1,0,2,anomaly
udp,46,83,205,normal
tcp,165,9080,3,normal
udp,45,45,160,normal
tcp,0,0,125,anomaly
tcp,227,1492,4,normal
tcp,0,0,1,anomaly
tcp,567,0,2,normal
tcp,0,0,1,normal
udp,44,76,137,normal
tcp,195,605,5,normal
tcp,0,0,15,anomaly
tcp,218,434,25,normal
udp,105,147,1,normal
tcp,194,365,18,normal
tcp,5,135,2,normal
tcp,0,0,136,anomaly
tcp,0,0,114,anomaly
tcp,0,0,206,anomaly
tcp,0,0,1,anomaly
tcp,459,4557,36,normal
tcp,308,1333,15,normal
udp,45,134,80,normal
tcp,0,0,122,anomaly
tcp,0,0,38,anomaly
tcp,326,1264,5,normal
icmp,1032,0,464,anomaly
tcp,0,0,1,normal
tcp,334,0,1,anomaly
udp,42,69,134,normal
tcp,325,16692,10,normal
tcp,204,952,19,normal
tcp,0,0,72,anomaly
tcp,0,0,132,anomaly
tcp,0,0,120,anomaly
tcp,0,0,287,anomaly
udp,45,75,319,normal
tcp,0,0,229,anomaly
icmp,1032,0,511,anomaly
tcp,237,987,14,normal
tcp,193,281,26,normal
tcp,0,0,289,anomaly
icmp,20,0,1,anomaly
tcp,1250,2451,1,anomaly
icmp,8,0,1,anomaly
tcp,225,18682,3,normal
tcp,235,2523,16,normal
tcp,289,761,2,normal
tcp,641,0,2,normal
tcp,211,14568,4,normal
tcp,0,0,48,anomaly
tcp,244,7848,7,normal
tcp,0,0,114,anomaly
tcp,37,0,2,normal
tcp,0,0,1,normal
icmp,8,0,1,anomaly
tcp,0,0,112,anomaly
tcp,0,0,266,anomaly
tcp,0,0,72,anomaly
tcp,0,544,1,normal
tcp,0,0,145,anomaly
tcp,0,0,106,anomaly
tcp,0,4,1,normal
icmp,8,0,1,anomaly
tcp,295,8091,3,normal
tcp,2194619,0,2,normal
udp,43,128,143,normal
tcp,0,0,145,anomaly
icmp,520,0,473,anomaly
tcp,206,788,25,normal
tcp,338,2547,8,normal
tcp,0,0,226,anomaly
tcp,265,39004,2,normal
tcp,0,0,289,anomaly
icmp,1480,0,2,anomaly
tcp,0,0,176,anomaly
tcp,0,0,510,anomaly
tcp,1,0,2,anomaly
icmp,8,0,1,anomaly
tcp,0,0,141,anomaly
tcp,204,253,12,normal
tcp,0,0,250,anomaly
tcp,1430,336,2,normal
tcp,0,0,142,anomaly
tcp,2168,402,1,normal
tcp,5891,0,11,normal
tcp,194,0,2,normal
tcp,12165,0,3,normal
tcp,1442,334,1,normal
tcp,0,0,263,anomaly
udp,44,134,170,normal
udp,44,79,154,normal
tcp,0,0,245,anomaly
tcp,283,25262,7,normal
udp,43,129,205,normal
icmp,8,0,1,anomaly
udp,105,146,2,normal
tcp,0,0,2,normal
icmp,8,0,1,anomaly
tcp,0,0,113,anomaly
tcp,7,363,1,normal
udp,147,105,1,normal
tcp,312,550,4,normal
tcp,224,576,16,normal
tcp,960,0,2,normal
tcp,0,0,3,normal
tcp,2335,8163,2,normal
tcp,1175,332,1,normal
tcp,7162,0,9,normal
tcp,0,0,121,anomaly
udp,46,46,113,normal
tcp,11,0,2,normal
tcp,0,0,103,anomaly
tcp,224,613,1,normal
tcp,216,354,22,normal
tcp,0,0,174,anomaly
tcp,0,0,90,anomaly
tcp,0,0,261,anomaly
tcp,0,0,1,normal
udp,45,127,76,normal
tcp,210,4046,2,normal
tcp,0,0,215,anomaly
tcp,0,0,251,anomaly
tcp,0,0,27,anomaly
tcp,0,0,192,anomaly
tcp,214,3859,1,normal
icmp,78,0,28,normal
tcp,314,255,24,normal
tcp,371,336,9,normal
tcp,330,1047,2,normal
tcp,281,1372,2,normal
tcp,0,0,143,anomaly
icmp,8,0,1,anomaly
udp,105,147,2,normal
icmp,8,0,1,anomaly
tcp,254,12834,8,normal
tcp,826,328,1,normal
tcp,356,11682,1,normal
tcp,0,0,19,anomaly
udp,105,147,1,normal
tcp,0,0,247,anomaly
tcp,1286,329,1,normal
tcp,0,0,83,anomaly
tcp,0,0,255,anomaly
tcp,0,0,150,anomaly
tcp,1,0,2,anomaly
tcp,211,389,23,normal
tcp,245,0,2,normal
tcp,313,1270,4,normal
tcp,259,0,2,normal
tcp,0,0,222,anomaly
tcp,227,1404,26,normal
