dst_bytes,class
18046,normal
0,normal
0,anomaly
132,normal
0,normal
4405,normal
181,normal
30606,normal
46,normal
2056,normal
15915,normal
255,normal
0,normal
0,anomaly
0,normal
131,normal
0,anomaly
1757,normal
0,anomaly
0,anomaly
331,normal
0,anomaly
770,normal
1380,normal
0,anomaly
0,anomaly
0,anomaly
475,normal
0,anomaly
3898,normal
5643,normal
0,anomaly
2698,normal
0,anomaly
891,normal
11202,normal
0,anomaly
444,normal
43,normal
0,anomaly
0,anomaly
0,anomaly
380,normal
13543,normal
0,anomaly
0,anomaly
0,anomaly
422,normal
0,anomaly
70,normal
0,anomaly
147,normal
1408,normal
0,normal
0,anomaly
147,normal
0,anomaly
409,normal
0,anomaly
0,anomaly
0,normal
108,normal
0,normal
0,anomaly
1109,normal
2445,normal
462,normal
363,normal
1933,normal
77,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
1783,normal
397,normal
138,normal
129,normal
3543,normal
13224,normal
4,normal
5202,normal
327,normal
0,anomaly
0,anomaly
0,anomaly
1524,normal
0,anomaly
0,anomaly
44,normal
0,anomaly
3796,normal
292,normal
7384,normal
138,normal
238,normal
147,normal
0,anomaly
105,normal
1286,normal
0,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
25961,normal
0,anomaly
0,anomaly
0,anomaly
334,normal
462,normal
677,normal
17733,normal
0,anomaly
4359,normal
7637,normal
326,normal
2507,normal
0,anomaly
177,normal
0,anomaly
42,normal
338,normal
1347,normal
0,anomaly
1296,normal
1388,normal
3656,normal
78,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
45,normal
0,anomaly
0,anomaly
8020,normal
1412,normal
0,anomaly
0,anomaly
0,anomaly
45,normal
548,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
129,normal
0,anomaly
323,normal
0,normal
5817,normal
334048,normal
504,normal
185,normal
0,anomaly
0,anomaly
388,normal
0,anomaly
0,anomaly
884,normal
0,anomaly
105,normal
0,anomaly
2169,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
132,normal
0,anomaly
0,normal
656,normal
760,normal
1894,normal
593,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
1069,normal
148111,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
130,normal
44,normal
48,normal
330,normal
0,anomaly
327,normal
0,anomaly
0,anomaly
0,anomaly
2451,anomaly
0,anomaly
0,normal
0,anomaly
693,normal
2760,normal
5260,normal
0,anomaly
2239,normal
74,normal
0,anomaly
2369,normal
0,anomaly
331,normal
2085,normal
349,normal
358,normal
1902,normal
72,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
105,normal
2126,normal
69,normal
1182,normal
2282,normal
0,anomaly
4046,normal
0,normal
0,normal
1651,normal
0,normal
103,normal
0,anomaly
365,normal
0,normal
110,normal
0,anomaly
277,normal
0,anomaly
298,normal
0,normal
0,anomaly
25429,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,normal
0,anomaly
130,normal
0,anomaly
0,anomaly
133,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
498,normal
3985,normal
0,anomaly
9317,normal
1978,normal
0,anomaly
382,normal
0,anomaly
0,normal
8314,anomaly
0,anomaly
105,normal
0,anomaly
1628,normal
0,anomaly
594,normal
0,normal
0,anomaly
0,anomaly
871,normal
0,anomaly
4843,normal
1078,normal
0,anomaly
0,anomaly
15618,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,normal
0,anomaly
0,anomaly
2647,normal
0,normal
0,anomaly
0,anomaly
2698,normal
13574,normal
8723,normal
0,normal
313,normal
138,normal
0,normal
0,anomaly
0,normal
5556,normal
3222,normal
146,normal
42,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
0,normal
0,anomaly
0,normal
566,normal
48,normal
0,normal
25044,normal
134,normal
0,anomaly
147,normal
0,anomaly
250,normal
8314,anomaly
479,normal
818,normal
0,normal
3018,normal
798,normal
0,anomaly
0,anomaly
2768,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
769,normal
0,normal
1800,normal
0,anomaly
956,normal
0,anomaly
105,normal
7956,normal
0,normal
345,normal
0,anomaly
330,normal
222,normal
330,normal
0,anomaly
0,anomaly
334,normal
0,anomaly
0,anomaly
8314,anomaly
0,anomaly
4,anomaly
0,anomaly
9020,normal
12987,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
7203,normal
0,anomaly
105,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
1043,normal
0,anomaly
0,anomaly
145,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
335,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
0,anomaly
0,anomaly
4511,normal
682,normal
0,anomaly
810,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
332,normal
0,anomaly
330,normal
0,normal
1423,normal
0,normal
360,normal
0,anomaly
913,normal
0,anomaly
0,anomaly
136,normal
0,anomaly
0,anomaly
335,normal
78,normal
0,anomaly
2447,anomaly
3222,normal
0,normal
0,anomaly
555,normal
0,anomaly
0,anomaly
157,normal
145,normal
0,anomaly
1471,normal
3182,normal
10326,normal
846,normal
0,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
109,normal
813,normal
141,normal
0,anomaly
323,normal
0,normal
2625,normal
0,normal
329,normal
2698,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
688,normal
0,normal
0,anomaly
135,normal
0,anomaly
0,normal
0,normal
398,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
16771,anomaly
0,anomaly
0,normal
130,normal
0,anomaly
0,normal
17,normal
7066,normal
0,anomaly
0,normal
870,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,normal
1021,normal
284,normal
655,normal
0,anomaly
0,normal
4396,normal
0,anomaly
349,normal
3649,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
42,normal
0,anomaly
0,anomaly
0,anomaly
118,normal
0,anomaly
0,normal
339,normal
39,normal
0,anomaly
0,anomaly
2360,normal
7629,normal
0,anomaly
333,normal
0,anomaly
6818,normal
0,anomaly
0,anomaly
20504,normal
42,normal
1268,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
3380,normal
0,normal
0,anomaly
0,anomaly
405,normal
8314,anomaly
0,anomaly
1108,normal
0,anomaly
0,normal
1660,normal
1970,normal
42,normal
0,anomaly
0,anomaly
8550,normal
0,anomaly
0,anomaly
0,normal
329,normal
2486,normal
0,anomaly
84,normal
0,anomaly
0,anomaly
45,normal
367,normal
0,anomaly
2761,normal
127,normal
0,anomaly
33054,normal
0,anomaly
283,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
14560,normal
0,anomaly
0,anomaly
76,normal
0,anomaly
0,anomaly
0,normal
0,normal
128,normal
0,anomaly
2748,normal
0,anomaly
72,normal
334,normal
0,anomaly
0,anomaly
0,anomaly
1233,normal
3248,normal
0,anomaly
105,normal
1384,normal
0,anomaly
1054,normal
0,normal
0,anomaly
0,anomaly
1452,normal
333,normal
0,anomaly
0,anomaly
10384,normal
0,anomaly
0,anomaly
74,normal
0,anomaly
2770,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
333,normal
1911,normal
0,anomaly
24647,normal
10561,normal
1646,normal
335,normal
0,anomaly
0,anomaly
1380,normal
130,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
0,normal
0,anomaly
441,normal
678,normal
0,anomaly
0,normal
398,normal
388,normal
398,normal
0,normal
328,normal
321,normal
1415,normal
0,anomaly
1628,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
1069,normal
11798,normal
119,normal
0,anomaly
0,anomaly
354,normal
0,anomaly
1909,normal
5760,normal
940,normal
0,anomaly
655,normal
0,anomaly
0,normal
332,normal
1691,normal
6356,normal
0,anomaly
0,normal
0,anomaly
3616,normal
0,anomaly
0,normal
0,anomaly
1483,normal
0,anomaly
33580,normal
0,anomaly
1227,normal
0,anomaly
0,anomaly
179,anomaly
1572,normal
448,normal
0,anomaly
912,normal
333,normal
0,anomaly
23086,normal
0,anomaly
334,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
15650,normal
1487,normal
75,normal
248,normal
0,anomaly
336,normal
0,anomaly
0,anomaly
1899,normal
4907,normal
1540,normal
146,normal
0,anomaly
12894,normal
0,anomaly
0,anomaly
0,anomaly
2180,normal
261,normal
0,anomaly
220,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,normal
0,anomaly
294,normal
0,anomaly
0,anomaly
9950,normal
0,anomaly
0,normal
105,normal
0,anomaly
334,normal
232,normal
0,anomaly
134,normal
0,anomaly
332,normal
0,anomaly
0,normal
954639,normal
1471,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
6734,normal
0,anomaly
0,anomaly
335,normal
0,anomaly
2076,normal
0,anomaly
7487,normal
332,normal
933,normal
0,anomaly
0,normal
0,anomaly
2265,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
0,anomaly
774,normal
26098,normal
0,anomaly
0,normal
0,anomaly
72,normal
0,normal
0,anomaly
0,normal
105,normal
0,anomaly
0,anomaly
0,anomaly
2153,normal
2138,normal
0,anomaly
0,anomaly
1220,normal
2872,normal
3630,normal
137,normal
654,normal
112,normal
0,anomaly
3928,normal
0,anomaly
0,anomaly
42,normal
11087,normal
0,anomaly
370,normal
0,anomaly
0,anomaly
45,normal
101,normal
0,anomaly
2827,normal
7488,normal
325,normal
0,anomaly
72,normal
474,normal
0,anomaly
376,normal
8658,normal
0,normal
1444,normal
1415,normal
0,anomaly
584,normal
0,anomaly
0,anomaly
334,normal
0,anomaly
0,anomaly
0,anomaly
70,normal
607,normal
127,normal
363,normal
6722,normal
8314,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
7635,normal
0,anomaly
409,normal
0,anomaly
0,anomaly
0,normal
755,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
469,normal
131,normal
0,anomaly
0,anomaly
0,anomaly
9763,normal
0,anomaly
910,normal
0,anomaly
1448,normal
332,normal
0,anomaly
405,normal
0,anomaly
1287,normal
127,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
46,normal
0,anomaly
0,anomaly
44,normal
4080,normal
0,anomaly
0,anomaly
296,normal
0,anomaly
0,anomaly
892,normal
388,normal
0,anomaly
0,anomaly
305,normal
342,normal
78,normal
0,anomaly
0,anomaly
0,anomaly
27928,normal
1013,normal
4454,normal
986,normal
4152,normal
27280,normal
0,anomaly
0,anomaly
0,anomaly
2527,normal
0,anomaly
0,anomaly
626,normal
3591,normal
0,anomaly
326,normal
0,normal
0,normal
0,anomaly
305,normal
0,anomaly
0,anomaly
1451,normal
4061,normal
0,anomaly
3675,normal
0,anomaly
0,anomaly
0,anomaly
367,normal
0,anomaly
9518,normal
1759,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
48,normal
7190,normal
69,normal
0,anomaly
18037,normal
0,anomaly
0,anomaly
301,normal
488,normal
0,anomaly
1043,normal
0,anomaly
0,anomaly
335,normal
0,anomaly
0,anomaly
0,anomaly
81,normal
46,normal
48,normal
0,anomaly
0,normal
486,normal
0,anomaly
1349,normal
330,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,normal
0,anomaly
0,normal
0,anomaly
0,normal
0,anomaly
7262,normal
756,normal
0,anomaly
136,normal
256,normal
105,normal
0,anomaly
0,anomaly
0,anomaly
2698,normal
0,anomaly
0,anomaly
150,normal
0,anomaly
26340,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
54,normal
7872,normal
126,normal
0,anomaly
125,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
867,normal
0,anomaly
0,anomaly
35096,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
1359,normal
5175,normal
259,normal
0,anomaly
0,anomaly
0,normal
994,normal
0,anomaly
109,normal
0,normal
0,normal
2113,normal
267,normal
105,normal
45,normal
19994,normal
2251,normal
366,normal
0,anomaly
328,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
46,normal
0,normal
0,anomaly
0,anomaly
2275,normal
337,normal
0,anomaly
681,normal
0,anomaly
0,anomaly
297,normal
3480,normal
0,normal
0,anomaly
2572,normal
1215,normal
0,normal
0,anomaly
0,anomaly
9572,normal
0,anomaly
910,normal
4152,normal
0,anomaly
0,anomaly
0,anomaly
2495,normal
73,normal
0,normal
45,normal
0,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
238,normal
401,normal
0,anomaly
377,normal
0,normal
139,normal
0,normal
0,anomaly
0,normal
0,anomaly
147,normal
1705,normal
2400,normal
74,normal
0,anomaly
328,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,normal
4281,normal
112,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
0,normal
0,anomaly
138,normal
392,normal
1320,normal
0,anomaly
290,normal
0,normal
0,normal
0,anomaly
146,normal
0,anomaly
0,anomaly
0,anomaly
132,normal
0,anomaly
331,normal
328,normal
0,normal
0,anomaly
0,anomaly
0,anomaly
127,normal
0,anomaly
1946,normal
1271,normal
329,normal
333,normal
8314,anomaly
146,normal
4152,normal
30328,normal
0,anomaly
0,anomaly
1208,normal
0,anomaly
0,anomaly
1383,normal
0,anomaly
0,anomaly
931,normal
0,anomaly
0,anomaly
0,anomaly
337,normal
2072,normal
0,anomaly
328,normal
0,anomaly
0,anomaly
0,anomaly
788,normal
0,anomaly
0,anomaly
0,anomaly
4858,normal
44,normal
3085,normal
0,anomaly
0,normal
0,anomaly
0,normal
327,normal
0,anomaly
501,normal
310,normal
0,anomaly
667,normal
0,anomaly
0,anomaly
127,normal
332,normal
0,anomaly
0,anomaly
2731,normal
5790,normal
468,normal
0,anomaly
130,normal
0,anomaly
15675,normal
0,anomaly
0,anomaly
0,anomaly
5669,normal
0,anomaly
0,normal
220,normal
12009,normal
0,anomaly
0,anomaly
3537,normal
0,anomaly
0,anomaly
0,anomaly
4918,normal
387,normal
2710,normal
0,anomaly
0,anomaly
332,normal
0,anomaly
0,anomaly
147,normal
334,normal
0,anomaly
0,anomaly
2449,anomaly
484,normal
788,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
1680,normal
133,normal
1195,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
683,normal
5077,normal
564,normal
4861,normal
0,normal
276,normal
2857,anomaly
0,anomaly
767,normal
0,anomaly
679,normal
0,anomaly
0,anomaly
0,anomaly
1533,normal
0,anomaly
0,anomaly
0,anomaly
332,normal
0,anomaly
12818,normal
0,anomaly
0,normal
0,anomaly
11864,normal
0,anomaly
474,normal
0,normal
2451,anomaly
391,normal
0,anomaly
0,normal
839,normal
75,normal
574,normal
0,anomaly
2507,normal
86,normal
0,anomaly
0,anomaly
1628,normal
9569,normal
0,anomaly
0,anomaly
269,normal
1761,normal
0,anomaly
2181,normal
16626,normal
43,normal
21900,normal
0,anomaly
7734,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
225,normal
3970,normal
258,normal
418,normal
2750,normal
715,normal
105,normal
0,anomaly
0,anomaly
0,anomaly
1694,normal
130,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
46,normal
321,normal
278,normal
0,anomaly
0,anomaly
0,anomaly
334,normal
7300,anomaly
7355,normal
0,anomaly
337,normal
0,anomaly
8314,anomaly
0,anomaly
0,anomaly
0,normal
0,anomaly
111,normal
0,normal
2716,normal
0,anomaly
2507,normal
1469,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,normal
6096,normal
0,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
48,normal
0,anomaly
0,anomaly
0,anomaly
8147,normal
0,anomaly
0,normal
0,anomaly
2543,normal
0,normal
0,anomaly
809,normal
285,normal
0,anomaly
387,normal
338,normal
0,anomaly
0,anomaly
3177,normal
0,normal
18273,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
301,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
2239,normal
0,anomaly
1091,normal
0,anomaly
0,anomaly
17,normal
0,normal
0,anomaly
125,normal
0,anomaly
0,normal
0,anomaly
771,normal
409,normal
0,anomaly
0,anomaly
0,normal
1867,normal
1761,normal
133,normal
81,normal
0,normal
0,anomaly
0,anomaly
146,normal
0,anomaly
129,normal
0,anomaly
0,anomaly
7333,normal
0,anomaly
3862,normal
0,anomaly
483,normal
0,anomaly
788,normal
0,anomaly
585,normal
0,anomaly
4026,normal
1719,normal
75,normal
0,anomaly
458,normal
2698,normal
2851,normal
78,normal
0,anomaly
0,anomaly
757,normal
0,anomaly
3030,normal
46,normal
0,anomaly
831,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
406,normal
2809,normal
0,anomaly
0,anomaly
0,anomaly
133,normal
8557,normal
0,normal
0,anomaly
0,anomaly
741,normal
670,normal
0,anomaly
403,normal
604,normal
0,normal
0,anomaly
0,normal
0,anomaly
4,normal
324,normal
332,normal
0,anomaly
77,normal
0,anomaly
0,anomaly
28362,normal
0,anomaly
0,normal
7303,normal
767,normal
225,normal
14638,normal
345,normal
0,anomaly
0,normal
412,normal
198,normal
0,anomaly
438,normal
0,anomaly
0,anomaly
0,normal
2897,normal
105,normal
78,normal
3848,normal
2526,normal
266,normal
0,anomaly
4,normal
333,normal
44,normal
695,normal
0,anomaly
8486,normal
21556,normal
4,normal
0,anomaly
0,anomaly
13038,normal
414,normal
0,anomaly
4,normal
0,anomaly
1039,normal
0,anomaly
0,normal
0,anomaly
331,normal
0,anomaly
4152,normal
9238,normal
4267,normal
130,normal
0,anomaly
2033,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
0,anomaly
118,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
0,anomaly
0,normal
1066,normal
0,anomaly
0,normal
0,anomaly
885,normal
0,anomaly
392,normal
530,normal
111,normal
475,normal
0,anomaly
0,normal
0,anomaly
1395,normal
0,normal
0,normal
3076,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
7816,normal
0,anomaly
26,anomaly
0,anomaly
0,anomaly
4,normal
8314,anomaly
0,anomaly
2698,normal
0,anomaly
332,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
458,normal
105,normal
6845,normal
0,anomaly
0,normal
9720,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
366,normal
0,anomaly
4,normal
0,anomaly
0,anomaly
0,anomaly
105,normal
135,normal
1976,normal
327,normal
487,normal
0,normal
1651,normal
133,normal
1429,normal
0,anomaly
0,anomaly
0,anomaly
288,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,normal
0,anomaly
0,anomaly
297,normal
0,anomaly
0,anomaly
0,anomaly
903,normal
0,anomaly
0,anomaly
127,normal
0,anomaly
2317,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
1536,normal
1528,normal
4137,normal
0,anomaly
0,anomaly
1554,normal
331,normal
15,normal
530,normal
0,anomaly
0,anomaly
0,anomaly
1608,normal
36853,normal
192,anomaly
0,anomaly
329,normal
189,normal
0,anomaly
0,anomaly
0,anomaly
777,normal
0,anomaly
0,anomaly
127,normal
0,anomaly
4152,normal
1271,normal
0,normal
0,anomaly
1395,normal
76,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
74,anomaly
0,anomaly
0,anomaly
0,anomaly
105,normal
1428,normal
0,anomaly
2102,normal
0,normal
113,normal
1423,normal
44,normal
0,anomaly
0,anomaly
12304,normal
903,normal
0,normal
261,normal
0,anomaly
21778,normal
0,anomaly
0,normal
3938,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
132,normal
0,normal
1645,normal
0,anomaly
0,anomaly
0,anomaly
331,normal
304,normal
1619,normal
0,anomaly
1032,normal
0,anomaly
0,anomaly
0,anomaly
19950,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
39,normal
0,anomaly
0,anomaly
0,anomaly
69,normal
115374,normal
332,normal
0,anomaly
12235,normal
0,anomaly
76,normal
4152,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
385,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
73,normal
133,normal
2698,normal
1761,normal
2451,anomaly
113,normal
0,anomaly
1425,normal
0,anomaly
105,normal
1415,normal
0,anomaly
5969,normal
976,normal
10053,normal
376,normal
0,anomaly
0,anomaly
112,normal
0,anomaly
0,anomaly
255,normal
1287,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
258,normal
8314,anomaly
430,normal
0,anomaly
0,anomaly
0,anomaly
737,normal
363,normal
8314,anomaly
0,anomaly
72,normal
0,anomaly
0,anomaly
335,normal
0,anomaly
0,anomaly
6696,normal
0,anomaly
30262,normal
0,anomaly
619,normal
3989,normal
2322,normal
70,normal
0,normal
105,normal
0,anomaly
1671,normal
0,anomaly
596,normal
0,normal
0,anomaly
0,anomaly
0,anomaly
400,normal
9618,normal
0,normal
0,anomaly
80,normal
0,normal
493,normal
140,normal
0,normal
347,normal
3902,normal
71,normal
0,anomaly
0,anomaly
78,normal
0,normal
0,anomaly
387,normal
0,anomaly
9585,normal
4843,normal
0,anomaly
1075,normal
0,anomaly
8314,anomaly
0,anomaly
0,anomaly
0,anomaly
794,normal
334,normal
6428,normal
9333,normal
0,anomaly
976,normal
32795,normal
0,anomaly
891,normal
0,anomaly
513,normal
12714,normal
0,anomaly
0,normal
6134,normal
0,anomaly
0,anomaly
0,anomaly
8314,anomaly
0,anomaly
394,normal
2431,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
70,normal
0,anomaly
0,anomaly
126,normal
2447,anomaly
748,normal
9213,normal
0,anomaly
310,normal
329,normal
0,normal
0,anomaly
0,anomaly
503,normal
7131,normal
0,anomaly
335,normal
0,anomaly
132,normal
0,anomaly
3692,normal
0,normal
38,normal
330,normal
0,anomaly
0,anomaly
3090,normal
9204,normal
0,anomaly
0,anomaly
1472,normal
238,normal
331,normal
434,normal
127,normal
0,anomaly
0,anomaly
0,anomaly
361,normal
0,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
0,anomaly
4556,normal
791,normal
0,normal
701,normal
0,anomaly
2649,normal
513,normal
354,normal
14496,normal
0,anomaly
0,normal
0,anomaly
223,normal
0,anomaly
3191,normal
0,anomaly
0,anomaly
4152,normal
0,anomaly
0,normal
3329,normal
0,anomaly
0,anomaly
0,anomaly
3511,normal
0,anomaly
0,anomaly
952,normal
43,normal
0,anomaly
0,anomaly
692,normal
0,anomaly
0,anomaly
42,normal
924,normal
0,anomaly
134,normal
8314,anomaly
0,anomaly
255,normal
0,anomaly
0,normal
0,anomaly
131,normal
1954,normal
955,normal
363,normal
131,normal
0,normal
1232,normal
113,normal
0,anomaly
330,normal
2333,normal
4414,normal
8314,anomaly
0,anomaly
2449,anomaly
23622,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
145,normal
17,normal
0,anomaly
5651,normal
0,anomaly
0,anomaly
0,anomaly
11040,normal
70,normal
44,normal
0,normal
0,anomaly
0,normal
372,normal
0,anomaly
3211,normal
347,normal
333,normal
2416,normal
368,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
4,normal
0,anomaly
0,anomaly
0,anomaly
2288,normal
0,anomaly
0,anomaly
0,normal
3222,normal
332,normal
6271,normal
0,anomaly
403,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
0,anomaly
1379,normal
0,anomaly
0,anomaly
0,anomaly
309,normal
0,anomaly
1899,normal
71,normal
0,anomaly
0,normal
0,anomaly
331,normal
1248,normal
