duration,protocol_type,flag,src_bytes,dst_bytes,logged_in,count,srv_count,same_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class
0,tcp,S0,0,0,0,107,16,0.15,255,9,0.04,0.07,0,0,0,0,anomaly
0,tcp,S0,0,0,0,141,19,0.13,255,18,0.07,0.07,0,0,0,0,anomaly
0,tcp,SF,213,2731,1,16,21,1,16,255,1,0,0.06,0.05,0,0,normal
0,tcp,SF,212,5790,1,6,6,1,72,255,1,0,0.01,0.02,0,0,normal
0,tcp,SF,201,468,1,1,1,1,2,255,1,0,0.5,0.09,0,0.98,normal
0,tcp,S0,0,0,0,261,11,0.04,255,10,0.04,0.07,0,0,0,0,anomaly
0,tcp,SF,35,130,1,2,1,0.5,29,5,0.07,0.17,0.03,0.4,0,0,normal
39507,tcp,RSTR,1,0,0,2,2,1,255,2,0.01,0.5,1,0,1,1,anomaly
0,tcp,SF,317,15675,1,9,9,1,255,255,1,0,0,0,0,0,normal
0,icmp,SF,8,0,0,1,14,1,1,13,1,0,1,0.54,0,0,anomaly
0,tcp,S0,0,0,0,193,19,0.1,255,2,0.01,0.06,0,0,0,0,anomaly
0,tcp,S0,0,0,0,110,9,0.08,255,9,0.04,0.06,0,0,0,0,anomaly
0,tcp,SF,307,5669,1,4,4,1,30,255,1,0,0.03,0.01,0.13,0.02,normal
0,tcp,S0,0,0,0,201,17,0.08,255,17,0.07,0.08,0,0,0,0,anomaly
0,tcp,SF,59,0,1,7,7,1,137,46,0.34,0.04,0.34,0,0,0,normal
0,tcp,SF,294,220,1,7,8,1,7,255,1,0,0.14,0.02,0,0,normal
0,tcp,SF,344,12009,1,6,8,1,255,255,1,0,0,0,0,0,normal
0,tcp,S0,0,0,0,229,20,0.09,255,20,0.08,0.07,0,0,0,0,anomaly
0,tcp,S0,0,0,0,43,6,0.14,255,6,0.02,0.08,0,0,0,0,anomaly
0,tcp,SF,309,3537,1,5,6,1,142,255,1,0,0.01,0.04,0,0,normal
0,tcp,S0,0,0,0,166,9,0.05,255,17,0.07,0.06,0,0,0,0,anomaly
0,tcp,REJ,0,0,0,227,4,0.02,255,4,0.02,0.07,0,0,1,1,anomaly
0,tcp,S0,0,0,0,268,6,0.02,255,6,0.02,0.08,0,0,0,0,anomaly
0,tcp,SF,190,4918,1,10,10,1,255,255,1,0,0,0,0,0,normal
0,tcp,SF,3019,387,1,1,1,1,255,37,0.15,0.73,0,0,0,0,normal
0,tcp,SF,200,2710,1,5,5,1,5,255,1,0,0.2,0.05,0,0,normal
0,tcp,REJ,0,0,0,227,6,0.03,255,6,0.02,0.07,0,0,1,1,anomaly
0,tcp,S0,0,0,0,117,11,0.09,255,31,0.12,0.05,0,0,0,0,anomaly
0,tcp,SF,848,332,1,1,1,1,168,166,0.79,0.02,0.01,0.01,0,0,normal
0,icmp,SF,8,0,0,1,17,1,2,108,1,0,1,0.5,0,0,anomaly
0,tcp,REJ,0,0,0,117,16,0.14,255,16,0.06,0.08,0,0,1,1,anomaly
0,tcp,SF,8,147,0,1,1,1,255,44,0.17,0.02,0,0,0,0,normal
0,tcp,SF,282,334,1,29,42,1,255,255,1,0,0,0,0,0,normal
0,tcp,REJ,0,0,0,1,1,1,7,1,0.14,1,0.14,0,0.71,1,anomaly
0,icmp,SF,8,0,0,1,36,1,4,80,1,0,1,0.25,0,0,anomaly
4,tcp,SF,1232,2449,1,1,1,1,246,74,0.3,0.02,0,0,0.01,0,anomaly
0,tcp,SF,240,484,1,13,26,1,43,255,1,0,0.02,0.03,0,0,normal
0,tcp,SF,214,788,1,38,38,1,255,255,1,0,0,0,0,0,normal
0,tcp,S0,0,0,0,257,11,0.04,255,6,0.02,0.05,0,0,0,0,anomaly
0,tcp,S0,0,0,0,118,2,0.02,255,2,0.01,0.08,0,0,0,0,anomaly
0,tcp,S0,0,0,0,248,17,0.07,255,17,0.07,0.06,0,0,0,0,anomaly
0,tcp,S0,0,0,0,115,11,0.1,255,14,0.05,0.07,0,0,0,0,anomaly
0,tcp,SF,247,1680,1,3,4,1,227,255,1,0,0,0.02,0,0,normal
0,udp,SF,46,133,0,125,127,1,245,180,0.73,0.02,0,0,0,0,normal
0,tcp,SF,226,1195,1,7,12,1,7,255,1,0,0.14,0.03,0,0,normal
0,tcp,S0,0,0,0,267,9,0.03,255,9,0.04,0.05,0,0,0,0,anomaly
0,tcp,S0,0,0,0,269,24,0.09,255,24,0.09,0.05,0,0,0,0,anomaly
0,tcp,S0,0,0,0,12,12,1,94,54,0.57,0.02,0.01,0,0,0,anomaly
0,tcp,REJ,0,0,0,101,19,0.19,255,3,0.01,0.07,0,0,1,1,anomaly
0,tcp,REJ,0,0,0,511,1,0,255,1,0,1,0,0,0.97,1,anomaly
0,icmp,SF,8,0,0,1,18,1,2,26,1,0,1,0.5,0,0,anomaly
0,tcp,S0,0,0,0,278,20,0.07,255,20,0.08,0.06,0,0,0,0,anomaly
0,tcp,SF,218,683,1,6,49,1,255,255,1,0,0,0,0,0,normal
0,tcp,SF,295,5077,1,7,7,1,23,255,1,0,0.04,0.03,0,0,normal
0,tcp,SF,240,564,1,22,30,1,255,255,1,0,0,0,0,0,normal
0,tcp,SF,213,4861,1,1,1,1,1,255,1,0,1,0.03,0,0,normal
0,tcp,SF,9,0,1,2,1,0.5,36,81,0.06,0.11,0.06,0.02,0,0,normal
0,tcp,SF,1339,276,1,1,1,1,110,100,0.91,0.03,0.01,0,0,0,normal
169,tcp,SF,1567,2857,1,1,1,1,1,1,1,0,1,0,0,0,anomaly
0,tcp,S0,0,0,0,134,6,0.04,255,10,0.04,0.06,0,0,0,0,anomaly
24,tcp,SF,220,767,1,1,1,1,70,27,0.39,0.06,0.01,0,0,0,normal
0,tcp,S0,0,0,0,124,2,0.02,255,2,0.01,0.05,0,0,0,0,anomaly
0,tcp,SF,194,679,1,10,17,1,10,255,1,0,0.1,0.02,0,0,normal
0,tcp,S0,0,0,0,229,14,0.06,255,1,0,0.08,0,0,0,0,anomaly
0,icmp,SF,8,0,0,1,7,1,2,255,1,0,1,0.5,0,0,anomaly
0,tcp,SH,0,0,0,1,1,1,200,1,0,0.95,0.96,0,0,0,anomaly
0,tcp,SF,214,1533,1,12,13,1,132,255,1,0,0.01,0.01,0,0,normal
0,tcp,S0,0,0,0,119,17,0.14,255,17,0.07,0.07,0,0,0,0,anomaly
0,tcp,S0,0,0,0,203,10,0.05,255,10,0.04,0.07,0,0,0,0,anomaly
0,tcp,S0,0,0,0,280,11,0.04,255,8,0.03,0.04,0,0,0,0,anomaly
5,tcp,SF,1101,332,1,1,2,1,122,225,0.96,0.02,0.01,0.01,0,0,normal
0,tcp,S0,0,0,0,126,14,0.11,255,7,0.03,0.06,0,0,0,0,anomaly
0,tcp,SF,372,12818,1,6,7,1,136,255,1,0,0.01,0.03,0,0,normal
0,tcp,S0,0,0,0,233,2,0.01,255,20,0.08,0.06,0,0,0,0,anomaly
0,tcp,SF,63,0,0,1,1,1,255,2,0.01,0.07,0.01,0,0,0,normal
0,tcp,S0,0,0,0,96,11,0.11,255,11,0.04,0.06,0,0,0,0,anomaly
0,tcp,SF,234,11864,1,1,1,1,52,255,1,0,0.02,0.02,0,0,normal
0,tcp,S0,0,0,0,87,17,0.2,255,18,0.07,0.07,0,0,0,0,anomaly
0,tcp,SF,337,474,1,1,2,1,16,255,1,0,0.06,0.03,0.06,0,normal
0,tcp,SF,5891,0,1,17,32,1,216,106,0.39,0.04,0.39,0.02,0,0,normal
2,tcp,SF,1254,2451,1,1,1,1,255,134,0.53,0.02,0,0,0,0,anomaly
0,tcp,SF,260,391,1,44,44,1,255,255,1,0,0,0,0,0,normal
0,tcp,S0,0,0,0,273,6,0.02,255,16,0.06,0.08,0,0,0,0,anomaly
0,tcp,OTH,0,0,0,15,15,1,37,255,1,0,0.03,0.04,0,0,normal
0,tcp,SF,312,839,1,5,7,1,223,255,1,0,0,0.02,0.01,0.01,normal
0,udp,SF,46,75,0,117,117,1,255,254,1,0.01,0.01,0,0,0,normal
0,tcp,SF,224,574,1,16,16,1,16,255,1,0,0.06,0.06,0,0,normal
0,tcp,S0,0,0,0,117,5,0.04,255,5,0.02,0.07,0,0,0,0,anomaly
0,tcp,SF,308,2507,1,5,5,1,115,102,0.89,0.03,0.01,0,0,0,normal
0,udp,SF,46,86,0,234,233,1,255,254,1,0.01,0.01,0,0,0,normal
0,tcp,S0,0,0,0,283,23,0.08,255,23,0.09,0.05,0,0,0,0,anomaly
0,tcp,S0,0,0,0,138,16,0.12,255,5,0.02,0.07,0,0,0,0,anomaly
0,tcp,SF,252,1628,1,1,2,1,41,40,0.98,0.05,0.02,0,0,0,normal
0,tcp,SF,159,9569,1,1,4,1,9,255,1,0,0.11,0.01,0,0,normal
0,tcp,REJ,0,0,0,147,17,0.12,255,17,0.07,0.05,0,0,1,1,anomaly
0,tcp,S0,0,0,0,224,13,0.06,255,13,0.05,0.06,0,0,0,0,anomaly
0,tcp,SF,221,269,1,9,18,1,169,255,1,0,0.01,0.03,0,0,normal
0,tcp,SF,296,1761,1,17,30,1,255,255,1,0,0,0,0,0,normal
0,tcp,S0,0,0,0,124,12,0.1,255,14,0.05,0.07,0,0,0,0,anomaly
0,tcp,SF,211,2181,1,17,17,1,17,199,1,0,0.06,0.05,0,0,normal
0,tcp,SF,248,16626,1,2,3,1,255,255,1,0,0,0,0,0,normal
0,udp,SF,43,43,0,171,171,1,255,254,1,0.01,0,0,0,0,normal
0,tcp,S1,184,21900,1,1,1,1,10,10,1,0,0.1,0,0,0,normal
0,icmp,SF,1032,0,0,511,511,1,255,119,0.47,0.18,0.47,0,0,0,anomaly
0,tcp,SF,219,7734,1,7,7,1,7,255,1,0,0.14,0.07,0,0,normal
0,icmp,SF,1032,0,0,511,511,1,255,113,0.44,0.01,0.44,0,0,0,anomaly
0,tcp,S0,0,0,0,264,7,0.03,255,7,0.03,0.08,0,0,0,0,anomaly
0,tcp,RSTO,0,0,0,266,6,0.02,255,6,0.02,0.07,0,0,1,1,anomaly
0,tcp,REJ,0,0,0,197,1,0.01,255,1,0,0.89,0,0,0.7,1,anomaly
0,tcp,RSTO,0,0,0,237,9,0.04,255,9,0.04,0.08,0,0,1,1,anomaly
0,udp,SF,28,0,0,5,5,1,208,5,0.02,0.05,0.02,0,0,0,anomaly
0,tcp,S0,0,0,0,205,7,0.03,146,7,0.05,0.08,0.01,0,0.01,0,anomaly
0,tcp,SF,7,225,0,1,1,1,75,13,0.07,0.07,0.01,0.15,0,0,normal
0,tcp,SF,224,3970,1,30,30,1,130,255,1,0,0.01,0.03,0,0,normal
0,tcp,SF,324,258,1,26,30,1,255,255,1,0,0,0,0,0,normal
0,tcp,SF,328,418,1,15,16,1,255,255,1,0,0,0,0,0,normal
0,tcp,SF,234,2750,1,25,28,1,255,255,1,0,0,0,0,0,normal
0,tcp,SF,296,715,1,10,10,1,214,255,1,0,0,0.01,0,0,normal
4610,udp,SF,146,105,0,3,2,0.67,255,2,0.01,0.83,1,0,0,0,normal
0,icmp,SF,8,0,0,1,6,1,2,129,1,0,1,0.5,0,0,anomaly
40806,tcp,RSTR,1,0,0,2,2,1,255,2,0.01,0.36,0.7,0,0.7,1,anomaly
0,tcp,S0,0,0,0,104,15,0.14,255,6,0.02,0.08,0,0,0,0,anomaly
0,tcp,SF,334,1694,1,12,12,1,255,255,1,0,0,0,0,0,normal
2,tcp,SF,35,130,1,1,1,1,180,3,0.02,0.03,0.01,0,0,0,normal
0,tcp,RSTO,0,0,0,107,2,0.02,255,2,0.01,0.07,0,0,1,1,anomaly
0,tcp,RSTR,0,0,0,1,1,1,141,1,0.01,0.31,0.3,0,0.3,1,anomaly
0,tcp,RSTR,0,0,0,1,1,1,255,1,0,0.58,0.57,0,0.57,1,anomaly
0,tcp,REJ,0,0,0,2,2,1,217,255,1,0,0,0.02,0.25,0.36,normal
0,udp,SF,46,46,0,94,176,1,255,254,1,0.01,0.01,0,0,0,normal
0,tcp,SF,291,321,1,32,48,1,255,255,1,0,0,0,0,0,normal
131,tcp,SF,331,278,1,2,2,1,255,235,0.92,0.02,0,0,0,0,normal
0,tcp,S0,0,0,0,115,12,0.1,255,13,0.05,0.07,0,0,0,0,anomaly
0,tcp,S0,0,0,0,149,11,0.07,255,2,0.01,0.06,0,0,0,0,anomaly
0,tcp,S0,0,0,0,236,1,0,255,1,0,0.07,0,0,0,0,anomaly
1,tcp,SF,985,334,1,1,1,1,159,152,0.64,0.03,0.01,0.01,0,0,normal
0,tcp,RSTR,54060,7300,1,4,4,1,19,19,1,0,0.05,0,0.11,0.11,anomaly
0,tcp,SF,323,7355,1,3,3,1,209,255,1,0,0,0.01,0,0,normal
0,tcp,S0,0,0,0,239,6,0.03,255,15,0.06,0.08,0,0,0,0,anomaly
1,tcp,SF,2276,337,1,1,3,1,34,154,0.91,0.09,0.03,0.02,0,0,normal
0,icmp,SF,520,0,0,457,457,1,207,207,1,0,1,0,0,0,anomaly
0,tcp,SF,54540,8314,1,2,3,1,105,105,1,0,0.01,0,0.01,0.01,anomaly
0,udp,SF,1,0,0,28,7,0.25,255,7,0.03,0.88,0.13,0,0.76,0,anomaly
0,tcp,S0,0,0,0,1,1,1,1,8,1,0,1,0.38,0,0,anomaly
0,tcp,S0,0,0,0,2,9,1,255,255,1,0,0.01,0,0,0,normal
0,tcp,REJ,0,0,0,209,5,0.02,255,5,0.02,0.07,0,0,1,1,anomaly
0,udp,SF,45,111,0,71,151,0.99,255,241,0.95,0.01,0,0,0,0,normal
0,tcp,SF,567,0,0,1,1,1,152,67,0.4,0.04,0.4,0.03,0.01,0,normal
0,tcp,SF,350,2716,1,14,14,1,255,255,1,0,0,0,0,0,normal
0,tcp,S0,0,0,0,116,1,0.01,255,1,0,0.09,0,0,0,0,anomaly
0,tcp,SF,304,2507,1,5,8,1,150,143,0.95,0.01,0.01,0,0,0,normal
0,tcp,SF,240,1469,1,4,4,1,255,255,1,0,0,0,0,0,normal
0,tcp,S0,0,0,0,298,19,0.06,255,19,0.07,0.06,0,0,0,0,anomaly
0,icmp,SF,1032,0,0,510,510,1,161,16,0.1,0.02,0.1,0,0,0,anomaly
0,udp,SF,1,0,0,9,9,1,255,9,0.04,0.07,0.14,0,0.74,0,anomaly
0,tcp,S0,0,0,0,267,8,0.03,255,8,0.03,0.09,0,0,0,0,anomaly
0,tcp,S0,0,0,0,64,16,0.25,255,47,0.18,0.05,0.01,0,0,0,anomaly
0,icmp,SF,8,0,0,1,40,1,1,89,1,0,1,0.51,0,0,anomaly
0,udp,SF,105,0,0,2,2,1,255,253,0.99,0.01,0,0,0,0,normal
232,tcp,SF,205,6096,1,1,1,1,255,26,0.1,0.05,0,0,0.02,0.15,normal
0,tcp,SF,194,0,0,1,1,1,186,24,0.11,0.02,0.11,0.08,0.02,0,normal
0,tcp,S0,0,0,0,188,24,0.13,255,24,0.09,0.06,0,0,0,0,anomaly
0,tcp,REJ,0,0,0,444,1,0,255,1,0,1,0,0,0.91,1,anomaly
0,tcp,S0,0,0,0,120,6,0.05,255,6,0.02,0.06,0,0,0,0,anomaly
0,tcp,S0,0,0,0,292,4,0.01,255,4,0.02,0.05,0,0,0,0,anomaly
0,tcp,S0,0,0,0,118,9,0.08,255,4,0.02,0.07,0,0,0,0,anomaly
0,udp,SF,48,48,0,1,1,1,41,8,0.2,0.1,0.2,0,0,0,normal
0,icmp,SF,1032,0,0,189,189,1,255,189,0.74,0.01,0.74,0,0,0,anomaly
0,tcp,S0,0,0,0,127,8,0.06,255,19,0.07,0.06,0,0,0,0,anomaly
0,tcp,S0,0,0,0,135,14,0.1,239,6,0.03,0.08,0,0,0,0,anomaly
0,tcp,SF,169,8147,1,4,6,1,9,20,1,0,0.11,0.1,0,0,normal
0,tcp,REJ,0,0,0,147,18,0.12,255,18,0.07,0.07,0,0,1,1,anomaly
0,tcp,SF,192,0,1,2,2,1,21,10,0.19,0.24,0.19,0.2,0,0,normal
0,tcp,REJ,0,0,0,283,13,0.05,255,13,0.05,0.07,0,0,1,1,anomaly
0,tcp,SF,197,2543,1,20,20,1,255,255,1,0,0,0,0,0,normal
0,tcp,SF,852,0,1,5,5,1,255,119,0.47,0.03,0.47,0,0,0,normal
0,tcp,REJ,0,0,0,137,8,0.06,255,7,0.03,0.07,0,0,1,1,anomaly
0,tcp,SF,209,809,1,14,14,1,255,255,1,0,0,0,0.05,0.05,normal
0,tcp,SF,602,285,1,1,1,1,140,115,0.49,0.06,0.01,0.02,0.01,0,normal
0,tcp,REJ,0,0,0,508,1,0,255,1,0,1,0,0,0.92,1,anomaly
0,tcp,SF,867,387,1,1,1,1,255,23,0.09,0.09,0,0,0.01,0,normal
2,tcp,SF,832,338,1,1,2,1,14,123,0.86,0.14,0.07,0.02,0,0,normal
0,tcp,REJ,0,0,0,176,13,0.07,255,13,0.05,0.07,0,0,1,1,anomaly
0,tcp,S0,0,0,0,144,4,0.03,255,4,0.02,0.07,0,0,0,0,anomaly
0,tcp,SF,466,3177,1,1,4,1,2,255,1,0,0.5,0.07,0,0,normal
0,icmp,SF,30,0,0,1,1,1,39,131,1,0,1,0.36,0,0,normal
0,tcp,SF,225,18273,1,2,7,1,2,255,1,0,0.5,0.01,0,0,normal
0,icmp,SF,8,0,0,1,45,1,1,13,1,0,1,0.54,0,0,anomaly
0,udp,SF,28,0,0,191,91,0.48,255,91,0.36,0.65,0.36,0,0.56,0,anomaly
0,tcp,REJ,0,0,0,511,1,0,255,1,0,1,0,0,0.77,1,anomaly
0,tcp,SF,884,0,1,3,3,1,255,110,0.43,0.02,0.44,0,0,0,normal
0,tcp,SF,234,301,1,1,1,1,3,10,1,0,0.33,0.3,0,0,normal
0,tcp,SF,246,0,1,1,1,1,1,12,1,0,1,0.17,0,0,anomaly
0,tcp,S0,0,0,0,247,10,0.04,255,10,0.04,0.07,0,0,0,0,anomaly
0,icmp,SF,8,0,0,1,15,1,1,129,1,0,1,0.51,0,0,anomaly
0,tcp,S0,0,0,0,22,10,0.45,255,10,0.04,0.07,0,0,0,0,anomaly
0,tcp,S0,0,0,0,256,5,0.02,255,5,0.02,0.07,0,0,0,0,anomaly
0,tcp,S0,0,0,0,110,10,0.09,255,29,0.11,0.06,0,0,0,0,anomaly
0,tcp,SF,303,2239,1,4,8,1,255,223,0.87,0.01,0,0,0,0,normal
0,tcp,S0,0,0,0,53,14,0.26,133,34,0.26,0.03,0.03,0,0,0,anomaly
0,tcp,SF,355,1091,1,4,4,1,41,255,1,0,0.02,0.01,0,0,normal
0,tcp,S0,0,0,0,217,17,0.08,255,30,0.12,0.06,0,0,0,0,anomaly
0,udp,SF,1,0,0,33,11,0.33,255,56,0.22,0.31,0.73,0,0.17,0,anomaly
0,udp,SF,17,17,0,1,1,1,255,236,0.93,0.01,0,0,0.02,0,normal
0,tcp,SF,10044,0,1,12,1,0.08,219,1,0,0.03,0.54,0,0,0,normal
0,tcp,S0,0,0,0,218,18,0.08,255,3,0.01,0.07,0,0,0,0,anomaly
0,udp,SF,43,125,0,78,158,0.99,255,246,0.96,0.01,0,0,0,0,normal
0,tcp,S0,0,0,0,292,20,0.07,255,5,0.02,0.08,0,0,0,0,anomaly
0,tcp,S0,0,0,0,2,2,1,156,145,0.84,0.03,0.01,0.01,0,0,normal
0,tcp,SH,0,0,0,1,1,1,181,1,0.01,0.94,0.96,0,0,0,anomaly
0,tcp,SF,368,771,1,7,14,1,27,231,1,0,0.04,0.21,0.11,0.79,normal
0,tcp,SF,171,409,1,3,3,1,85,255,1,0,0.01,0.01,0,0,normal
0,icmp,SF,1032,0,0,277,277,1,255,255,1,0,1,0,0,0,anomaly
0,icmp,SF,18,0,0,1,1,1,1,14,1,0,1,1,0,0,anomaly
0,tcp,REJ,0,0,0,1,1,1,51,255,1,0,0.02,0.13,1,1,normal
0,tcp,SF,233,1867,1,12,28,1,164,255,1,0,0.01,0.01,0.01,0,normal
0,tcp,SF,215,1761,1,30,32,1,255,255,1,0,0,0,0,0,normal
0,udp,SF,44,133,0,125,205,1,255,255,1,0,0,0,0,0,normal
0,udp,SF,43,81,0,4,4,1,79,39,0.49,0.03,0.01,0,0,0,normal
0,tcp,REJ,0,0,0,1,1,1,2,7,1,0,0.5,0.57,1,1,normal
0,tcp,S0,0,0,0,258,3,0.01,255,17,0.07,0.07,0,0,0,0,anomaly
0,tcp,S0,0,0,0,48,12,0.25,255,39,0.15,0.05,0,0,0,0,anomaly
11,udp,SF,105,146,0,2,2,1,255,235,0.92,0.01,0.01,0,0,0,normal
0,tcp,S0,0,0,0,4,1,0.25,255,8,0.03,0.07,0,0,0,0,anomaly
0,udp,SF,44,129,0,131,213,1,255,254,1,0.01,0,0,0,0,normal
0,icmp,SF,8,0,0,1,41,1,1,255,1,0,1,0.25,0,0,anomaly
0,tcp,S0,0,0,0,20,20,1,82,140,0.49,0.02,0.01,0.01,0,0,anomaly
0,tcp,SF,228,7333,1,1,29,1,1,255,1,0,1,0.02,0,0,normal
0,tcp,S0,0,0,0,50,20,0.4,255,20,0.08,0.06,0,0,0,0,anomaly
0,tcp,SF,238,3862,1,3,5,1,43,255,1,0,0.02,0.01,0,0,normal
0,tcp,S0,0,0,0,241,6,0.02,255,6,0.02,0.08,0,0,0,0,anomaly
0,tcp,SF,218,483,1,4,13,1,255,255,1,0,0,0,0,0,normal
0,icmp,SF,1032,0,0,511,511,1,255,244,0.96,0.01,0.96,0,0.01,0,anomaly
0,tcp,SF,219,788,1,6,31,1,255,255,1,0,0,0,0,0,normal
0,tcp,S0,0,0,0,246,5,0.02,255,2,0.01,0.09,0,0,0,0,anomaly
0,tcp,SF,261,585,1,1,1,1,255,254,1,0.01,0,0,0,0,normal
0,tcp,RSTO,0,0,0,179,7,0.04,255,7,0.03,0.08,0,0,1,1,anomaly
0,tcp,SF,3745,4026,1,19,19,1,23,255,1,0,0.04,0.06,0,0,normal
0,tcp,SF,244,1719,1,8,8,1,125,255,1,0,0.01,0.03,0,0,normal
0,udp,SF,45,75,0,251,256,1,255,254,1,0.01,0,0,0,0,normal
0,icmp,SF,1032,0,0,108,108,1,255,108,0.42,0.02,0.42,0,0,0,anomaly
0,tcp,SF,201,458,1,35,38,1,255,255,1,0,0,0,0,0,normal
0,tcp,SF,235,2698,1,3,4,1,255,239,0.94,0.02,0,0,0,0,normal
0,tcp,SF,256,2851,1,1,1,1,255,255,1,0,0,0,0,0,normal
0,udp,SF,42,78,0,212,211,1,255,254,1,0.01,0.01,0,0,0,normal
0,icmp,SF,1032,0,0,511,511,1,255,216,0.85,0.01,0.85,0,0,0,anomaly
0,tcp,S0,0,0,0,145,15,0.1,255,5,0.02,0.08,0,0,0,0,anomaly
0,tcp,SF,309,757,1,2,21,1,166,255,1,0,0.01,0.01,0,0,normal
0,tcp,S0,0,0,0,102,13,0.13,255,36,0.14,0.05,0,0,0,0,anomaly
0,tcp,SF,253,3030,1,5,11,1,15,255,1,0,0.07,0.04,0,0,normal
0,udp,SF,46,46,0,141,221,0.99,255,254,1,0.01,0.01,0,0,0,normal
31905,tcp,RSTR,1,0,0,2,2,1,255,2,0.01,0.82,1,0,1,1,anomaly
0,tcp,SF,171,831,1,1,1,1,255,255,1,0,0,0,0,0,normal
0,tcp,S0,0,0,0,223,20,0.09,255,20,0.08,0.07,0,0,0,0,anomaly
0,tcp,REJ,0,0,0,170,15,0.09,255,15,0.06,0.08,0,0,1,1,anomaly
0,tcp,REJ,0,0,0,2,1,0.5,255,1,0,1,1,0,1,1,anomaly
0,icmp,SF,127,0,0,2,2,1,20,2,0.1,0.15,0.1,0,0,0,normal
0,tcp,SF,271,406,1,27,31,1,255,255,1,0,0,0,0,0,normal
0,tcp,SF,298,2809,1,2,5,1,62,255,1,0,0.02,0.01,0,0,normal
0,tcp,REJ,0,0,0,38,1,0.03,255,1,0,0.47,0,0,0.14,1,anomaly
0,tcp,S0,0,0,0,112,13,0.12,255,14,0.05,0.06,0,0,0,0,anomaly
0,tcp,S0,0,0,0,231,17,0.07,255,17,0.07,0.06,0,0,0,0,anomaly
0,udp,SF,43,133,0,11,91,1,255,254,1,0.01,0,0,0,0,normal
0,tcp,SF,224,8557,1,1,1,1,16,255,1,0,0.06,0.07,0,0,normal
0,tcp,SF,95,0,1,2,2,1,22,55,0.77,0.09,0.77,0.05,0,0,normal
0,tcp,S0,0,0,0,259,6,0.02,255,3,0.01,0.09,0,0,0,0,anomaly
0,tcp,S0,0,0,0,113,12,0.11,255,12,0.05,0.06,0,0,0,0,anomaly
0,tcp,SF,325,741,1,40,49,1,41,255,1,0,0.02,0.06,0,0,normal
0,tcp,SF,231,670,1,15,15,1,255,255,1,0,0,0,0,0,normal
0,tcp,S0,0,0,0,73,17,0.23,155,40,0.25,0.03,0.02,0.05,0,0,anomaly
0,tcp,SF,224,403,1,49,49,1,52,255,1,0,0.02,0.04,0,0,normal
0,tcp,SF,341,604,1,6,34,1,255,255,1,0,0,0,0,0,normal
0,tcp,SF,192,0,1,1,1,1,37,89,0.49,0.08,0.49,0.02,0,0,normal
5046,tcp,SF,5133876,0,1,1,1,1,4,31,1,0,1,0.13,0,0,anomaly
0,tcp,SF,4316,0,1,3,3,1,255,81,0.32,0.02,0.32,0,0.03,0,normal
0,tcp,S0,0,0,0,209,3,0.01,255,3,0.01,0.08,0,0,0,0,anomaly
1,tcp,SF,0,4,0,1,1,1,16,16,1,0,0.06,0,0,0,normal
0,tcp,SF,207,324,1,1,15,1,72,255,1,0,0.01,0.05,0,0,normal
0,tcp,SF,243,332,1,13,14,1,64,255,1,0,0.02,0.02,0,0,normal
0,tcp,S0,0,0,0,201,1,0,255,29,0.11,0.06,0,0,0,0,anomaly
0,udp,SF,45,77,0,314,313,1,255,233,0.91,0.01,0,0,0,0,normal
0,tcp,S0,0,0,0,259,1,0,255,1,0,0.07,0,0,0,0,anomaly
0,tcp,S0,0,0,0,121,8,0.07,255,8,0.03,0.04,0,0,0,0,anomaly
7,tcp,SF,264,28362,1,1,1,1,23,255,1,0,0.04,0.04,0,0,normal
0,tcp,S0,0,0,0,201,1,0,255,1,0,0.07,0,0,0,0,anomaly
0,tcp,SF,567,0,1,1,1,1,150,42,0.12,0.05,0.12,0.05,0,0,normal
0,tcp,SF,226,7303,1,2,2,1,2,2,1,0,0.5,0,0,0,normal
24,tcp,SF,230,767,1,1,1,1,255,59,0.23,0.02,0,0,0,0,normal
0,tcp,SF,7,225,0,1,1,1,77,14,0.08,0.06,0.01,0.14,0,0,normal
0,tcp,SF,335,14638,1,10,17,1,255,255,1,0,0,0,0,0,normal
0,tcp,SF,233,345,1,20,20,1,255,255,1,0,0,0,0,0,normal
0,icmp,SF,520,0,0,480,480,1,68,68,1,0,1,0,0,0,anomaly
0,tcp,RSTO,0,0,1,8,8,1,116,255,1,0,0.02,0.05,0.01,0,normal
0,tcp,SF,216,412,1,6,6,1,6,255,1,0,0.17,0.04,0,0,normal
0,tcp,SF,244,198,1,5,5,1,255,255,1,0,0,0,0.01,0.01,normal
2,tcp,RSTR,0,0,0,389,2,0.01,255,2,0.01,0.52,1,0,1,1,anomaly
4,tcp,SF,1722,438,1,1,2,1,255,33,0.13,0.06,0,0,0.84,0,normal
0,tcp,S0,0,0,0,252,9,0.04,255,9,0.04,0.08,0,0,0,0,anomaly
0,tcp,REJ,0,0,0,176,10,0.06,255,10,0.04,0.07,0,0,1,1,anomaly
0,tcp,SF,209,0,1,2,2,1,33,85,0.45,0.09,0.45,0.02,0,0,normal
0,tcp,SF,325,2897,1,3,18,1,46,255,1,0,0.02,0.01,0,0,normal
